@RELATION /share/usr/briese/Pythonscrips/models/bacello_fungi_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal27 numeric 
@ATTRIBUTE Vacuole_signal9 numeric 
@ATTRIBUTE AutoCorrelatuion|d=3|1-20|charge numeric 
@ATTRIBUTE maxAutoCorrelation|1-110|charge numeric 
@ATTRIBUTE letterCount|1-20|L|aminoacid numeric 
@ATTRIBUTE letterCount|1-180|A|aminoacid numeric 
@ATTRIBUTE maxPaacount|1-70|hydrophob_slightly|1 numeric 
@ATTRIBUTE Paacount|d=4|-100--1|hydrophob_slightly|1 numeric 
@ATTRIBUTE Paacount|d=5|1-20|unpolar|0 numeric 
@ATTRIBUTE maxPaacountNormed|1--1|polar_polar|1 numeric 
@ATTRIBUTE letterCountNormed|1-20|1|charge_negative numeric 
@ATTRIBUTE maxPaacountNormed|1-10|aliphatic_helix_other|2 numeric 
@ATTRIBUTE letterCount|1-50|1|aliphatic_helix_uncharged numeric 
@ATTRIBUTE Paacount|d=4|1--1|aliphatic_helix_other|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE 0005739 numeric 
@ATTRIBUTE 0005576 numeric 
@ATTRIBUTE go_one numeric 
@ATTRIBUTE response {cyt,mTP,nuc,SR} 
 
@DATA 
296,0,0.0,38.617832625,38.5085039434,4,4,0.208955223881,0.126315789474,0.214285714286,0.143344709898,0.0454545454545,0.0714285714286,19,0.168965517241,0,0,0,0,0,nuc 
179,0,3.15400168731e-05,39.888844,36.9075096075,4,10,0.0483870967742,0.178947368421,0.428571428571,0.232954545455,0.037037037037,0.142857142857,19,0.161849710983,0,0,0,0,0,nuc 
339,0,0.00961859614282,36.026046875,36.9020524362,1,9,0.21568627451,0.0631578947368,0.357142857143,0.166666666667,0.06,0.0714285714286,24,0.15015015015,0,0,0,0,0,nuc 
94,0,0.0590192208702,26.462255,31.9759266,1,3,0.129032258065,0.101123595506,0.142857142857,0.153846153846,0.235294117647,0.5,24,0.215909090909,0,0,0,0,0,nuc 
133,0,3.17595135095e-05,36.86897275,32.3758518571,2,6,0.0943396226415,0.0842105263158,0.214285714286,0.238461538462,0.125,0.25,23,0.228346456693,0,0,0,0,2,nuc 
94,0,0.000215401663571,33.61041275,35.5201397108,4,1,0.117647058824,0.0898876404494,0.142857142857,0.252747252747,0.1875,0.375,16,0.284090909091,0,0,0,0,0,nuc 
72,0,0.00665154483866,34.63027975,36.3556056286,1,4,0.114754098361,0.0298507462687,0.214285714286,0.217391304348,0.25,0.5,23,0.19696969697,0,0,0,0,0,nuc 
343,2,0.0028726705968,36.516272375,34.9379149159,2,9,0.267857142857,0.105263157895,0.428571428571,0.194117647059,0.0666666666667,0.125,22,0.195845697329,0,0,0,0,2,nuc 
995,20,0.0326832313604,33.942255,31.3301734352,1,10,0.120689655172,0.136842105263,0.0,0.207661290323,0.041095890411,0.05,16,0.148634984833,0,1,0,0,0,nuc 
550,1,0.00327335138819,27.29809375,39.1412173626,0,9,0.34,0.263157894737,0.214285714286,0.155393053016,0.0571428571429,0.25,25,0.128676470588,0,1,1.0,0,2,nuc 
629,0,0.0,32.163624875,31.7291279722,1,13,0.327586206897,0.0947368421053,0.642857142857,0.126198083067,0.0263157894737,0.375,23,0.179775280899,0,1,0,0,0,nuc 
742,4,0.000376917982978,23.9861725,42.0934504681,2,11,0.2,0.126315789474,0.357142857143,0.152909336942,0.0574712643678,0.375,23,0.14402173913,0,1,0,0,0,nuc 
431,0,0.0,34.26325875,37.6123167255,4,18,0.24,0.0736842105263,0.428571428571,0.135514018692,0.0434782608696,0.0714285714286,29,0.103529411765,0,1,1.0,0,2,nuc 
594,2,0.00316256934349,27.231006625,36.4013866222,0,10,0.234375,0.0526315789474,0.428571428571,0.184433164129,0.0625,0.0714285714286,26,0.12925170068,0,1,0,0,0,nuc 
1267,5,0.0,45.860992875,42.3378330926,1,7,0.194029850746,0.0842105263158,0.214285714286,0.193037974684,0.0047619047619,0.125,16,0.156225218081,0,1,1.0,0,8,nuc 
143,0,4.49676617682e-06,35.684418625,35.4924949905,3,5,0.0862068965517,0.0631578947368,0.357142857143,0.2,0.0454545454545,0.125,28,0.109489051095,0,0,0,0,8,nuc 
452,1,0.000742724136,36.632665,37.0052877944,1,17,0.259259259259,0.2,0.5,0.140311804009,0.04,0,22,0.242152466368,0,0,0,0,0,nuc 
323,2,0.0990336331959,24.68624975,38.6250772941,0,7,0.0806451612903,0.0421052631579,0.0714285714286,0.209375,0.130434782609,0.75,16,0.223974763407,0,0,0,0,0,nuc 
943,0,0.0,35.2969925,33.9877351714,0,16,0.262295081967,0.0421052631579,0.357142857143,0.132978723404,0.00729927007299,0.125,27,0.110992529349,0,0,0,0,0,nuc 
334,0,0.000897790614947,26.835984625,38.6746427473,1,7,0.19298245614,0.136842105263,0.357142857143,0.105740181269,0.0869565217391,0.125,28,0.112804878049,0,1,0,0,8,nuc 
920,4,0.0,33.00095025,33.8166059111,1,8,0.206896551724,0.0947368421053,0.214285714286,0.119956379498,0.042735042735,0.25,17,0.17943107221,1,0,0,0,0,nuc 
928,0,0.0,31.645174,39.6692153516,1,6,0.145161290323,0.105263157895,0.428571428571,0.128648648649,0.015873015873,0.125,24,0.129067245119,0,1,0,0,8,nuc 
215,0,0.0073847999808,46.313826875,38.520381537,2,12,0.173076923077,0.126315789474,0.357142857143,0.183962264151,0.1,0.05,20,0.138755980861,1,0,0,0,0,nuc 
764,2,0.0,29.734546875,37.822134,1,5,0.103448275862,0.147368421053,0.571428571429,0.160315374507,0.0125,0.0714285714286,29,0.155672823219,0,1,0,0,0,nuc 
199,0,0.0429270621675,29.04809125,38.9724434945,0,16,0.142857142857,0.2,0.214285714286,0.209183673469,0.0789473684211,0.625,23,0.212435233161,0,0,0,0,8,nuc 
201,0,0.000416088371996,42.621738,37.7197546574,1,12,0.169230769231,0.0736842105263,0.428571428571,0.232323232323,0.0208333333333,0.0714285714286,28,0.246153846154,0,0,0,0,8,nuc 
210,0,0.0809425869141,28.477914,37.8904549263,3,15,0.135593220339,0.126315789474,0.214285714286,0.207729468599,0.0980392156863,0.214285714286,23,0.225490196078,0,0,0,0,0,nuc 
196,0,0.00337593456099,38.630369375,38.5103420421,0,13,0.149253731343,0.0421052631579,0.357142857143,0.253886010363,0.0243902439024,0.0555555555556,22,0.221052631579,0,0,0,0,0,nuc 
581,0,0.0,36.107344375,36.0244192473,2,7,0.14,0.0736842105263,0.428571428571,0.16955017301,0.0,0,24,0.12,0,0,0,0,0,nuc 
574,0,0.0,26.64891525,37.2157170928,4,8,0.0555555555556,0.105263157895,0.0714285714286,0.110332749562,0.109375,0.375,23,0.112676056338,0,0,0,0,8,nuc 
705,2,8.11823773504e-05,29.735697,37.75753053,0,10,0.16,0.105263157895,0.428571428571,0.109686609687,0.0487804878049,0.0714285714286,24,0.160228898426,0,0,0,0,8,nuc 
462,0,0.000472516706499,31.808935,36.8870109091,3,13,0.196078431373,0.0526315789474,0.214285714286,0.0980392156863,0.0754716981132,0.125,24,0.131578947368,0,0,0,0,8,nuc 
752,7,0.00145101609341,34.087972,33.3521454259,1,9,0.118644067797,0.0736842105263,0.5,0.220293724967,0.0140845070423,0.125,18,0.16890080429,0,1,0,0,2,nuc 
576,0,0.00040067100106,34.625345,37.8338391132,2,17,0.213114754098,0.0947368421053,0.571428571429,0.193717277487,0.0106382978723,0.125,21,0.221052631579,0,0,0,0,0,nuc 
513,0,0.00738025169403,36.64982875,37.5304766237,1,4,0.161290322581,0.0736842105263,0.214285714286,0.182352941176,0.044776119403,0.25,18,0.14201183432,0,0,0,0,2,nuc 
247,0,0.011879523411,27.9144005,35.2916439583,2,9,0.203125,0.210526315789,0.428571428571,0.172131147541,0.173913043478,0.625,19,0.186721991701,0,0,0,0,2,nuc 
401,2,0.0,32.963112375,36.282233567,3,11,0.218181818182,0.0947368421053,0.5,0.14824120603,0.0576923076923,0.25,26,0.182278481013,0,0,0,0,0,nuc 
279,0,0.000128584926949,32.47929525,37.5041887912,4,7,0.0714285714286,0.0315789473684,0.5,0.166666666667,0.0789473684211,0.125,26,0.150183150183,0,0,0,0,8,nuc 
113,0,0.00107461933857,34.4862674375,36.1393994951,4,6,0.238805970149,0.221052631579,0.285714285714,0.245454545455,0.222222222222,0.125,16,0.280373831776,0,0,0,0,8,nuc 
425,5,9.09783699597e-05,36.09447725,35.9800011959,2,6,0.173076923077,0.147368421053,0.357142857143,0.315165876777,0.0294117647059,0.125,27,0.238663484487,0,0,0,0,0,nuc 
333,2,0.00937014565699,52.377241125,35.5349850561,0,20,0.176470588235,0.189473684211,0.214285714286,0.263636363636,0.0166666666667,0.125,17,0.165137614679,0,0,0,0,0,nuc 
427,5,0.0,38.090757625,40.1449597157,3,11,0.0735294117647,0.0947368421053,0.214285714286,0.330188679245,0.0285714285714,0,17,0.21377672209,0,0,0,0,0,nuc 
302,0,0.000329101535834,31.01314375,40.3116722889,1,11,0.241935483871,0.0526315789474,0.571428571429,0.210702341137,0.0434782608696,0.125,14,0.209459459459,0,0,0,0,0,nuc 
212,0,0.0117888332896,43.32711,43.9976278958,2,19,0.163636363636,0.168421052632,0.357142857143,0.196172248804,0.0294117647059,0.125,20,0.121359223301,0,0,0,0,2,nuc 
1411,0,0.00102118885193,33.04883875,36.3067578252,1,9,0.163636363636,0.0421052631579,0.285714285714,0.1328125,0.0154639175258,0.25,19,0.131672597865,0,1,0,0,0,nuc 
281,0,0.0363949064406,46.79613125,41.6383284906,1,7,0.188679245283,0.105263157895,0.285714285714,0.13309352518,0.0,0.125,16,0.116363636364,0,0,0,0,0,nuc 
157,0,0.00044686801162,39.384182375,39.1335186699,3,21,0.150943396226,0.115789473684,0.285714285714,0.194805194805,0.0869565217391,0.25,20,0.145695364238,0,0,0,0,8,nuc 
838,0,0.0,33.2955965625,30.3460582407,1,10,0.0983606557377,0.0736842105263,0.642857142857,0.17245508982,0.00595238095238,0,22,0.21875,0,0,1.0,0,2,nuc 
738,6,0.000205261626937,22.940064125,33.7427742889,1,8,0.25,0.157894736842,0.357142857143,0.142857142857,0.0581395348837,0.25,22,0.224043715847,0,0,0,0,0,nuc 
483,0,0.023892431686,48.965043125,34.5100929808,2,19,0.152542372881,0.0421052631579,0.0714285714286,0.202083333333,0.0217391304348,0.125,19,0.174004192872,0,0,0,0,0,nuc 
948,5,2.75672398725e-05,22.06966,30.8209818444,1,4,0.207547169811,0.0947368421053,0.142857142857,0.138624338624,0.0504201680672,0.125,22,0.175159235669,0,0,0,0,0,nuc 
832,4,9.2940454904e-05,34.934416125,39.6870374906,0,7,0.369230769231,0.0842105263158,0.285714285714,0.227985524729,0.016393442623,0.25,19,0.207021791768,0,0,0,0,0,nuc 
807,0,0.0333575057547,45.942018125,26.1872466262,0,13,0.15,0.2,0.357142857143,0.17039800995,0.00680272108844,0.125,17,0.196004993758,0,0,0,0,0,nuc 
346,0,0.000249525636895,29.351888125,31.8782929216,2,5,0.169491525424,0.136842105263,0.214285714286,0.218658892128,0.101694915254,0.375,20,0.167647058824,0,0,0,0,0,nuc 
399,0,0.0,40.29437125,38.4132471569,2,12,0.181818181818,0.0315789473684,0.0714285714286,0.138888888889,0.08,0.375,20,0.101781170483,0,1,1.0,0,2,nuc 
197,0,0.000289387036938,37.860513125,35.8240657,0,6,0.185185185185,0.115789473684,0.642857142857,0.170103092784,0.0227272727273,0.125,25,0.219895287958,0,0,0,0,1,nuc 
327,0,0.0,45.717779,50.1723390659,0,15,0.686274509804,0.0736842105263,0.5,0.0956790123457,0.0,0.0714285714286,30,0.0809968847352,0,0,0,0,8,nuc 
732,0,0.00162576435905,36.73212025,32.8923656355,2,8,0.26,0.105263157895,0.5,0.201646090535,0.00724637681159,0.25,27,0.216253443526,0,1,0,0,0,nuc 
327,0,0.24777522834,22.63117125,30.9913371505,2,14,0.24,0.2,0.214285714286,0.163580246914,0.12962962963,0.75,14,0.246105919003,0,0,0,0,0,nuc 
411,5,1.31845051626e-06,29.515434375,31.7809133241,4,8,0.186440677966,0.136842105263,0.571428571429,0.289215686275,0.0168067226891,0.0555555555556,27,0.244444444444,0,0,1.0,1.0,0,nuc 
799,4,0.000163918117125,29.2505925,34.4761488696,0,10,0.166666666667,0.147368421053,0.571428571429,0.158291457286,0.0307692307692,0.25,15,0.221941992434,0,0,0,0,8,nuc 
205,1,0.0,49.078845,38.1402863238,0,8,0.276923076923,0.357894736842,0.285714285714,0.0742574257426,0.0,0,28,0.0653266331658,0,0,0,0,0,nuc 
500,2,0.0158489923323,46.41163125,42.5482673978,0,9,0.246153846154,0.294736842105,0.285714285714,0.140845070423,0.0208333333333,0.0555555555556,17,0.331983805668,0,0,1.0,0,0,nuc 
439,2,0.0125145470232,25.268386625,33.415198989,1,6,0.111111111111,0.0736842105263,0.214285714286,0.176605504587,0.0869565217391,0.375,17,0.110854503464,1,1,1.0,0,8,nuc 
166,0,0.0,36.65154125,36.011812914,5,10,0.186440677966,0.105263157895,0.642857142857,0.104294478528,0.0,0,27,0.13125,1,0,0,0,2,nuc 
220,3,0.00684655322157,33.474057125,36.7186048333,2,11,0.216666666667,0.115789473684,0.428571428571,0.147465437788,0.0344827586207,0.25,31,0.126168224299,0,1,0,0,2,nuc 
505,2,0.0357757795312,33.1144325,37.3426097527,0,15,0.2,0.189473684211,0.285714285714,0.131474103586,0.0689655172414,0.25,16,0.104208416834,0,1,1.0,0,2,nuc 
399,0,0.0468772959451,29.95249625,34.5726306042,1,16,0.172413793103,0.136842105263,0.142857142857,0.191919191919,0.0588235294118,0.25,13,0.178117048346,1,0,0,0,0,nuc 
706,0,0.000442816419495,34.3427075,39.2461225275,2,6,0.153846153846,0.0526315789474,0.142857142857,0.128022759602,0.0485436893204,0.0555555555556,16,0.145714285714,0,0,0,0,8,nuc 
1014,4,0.0,31.869819375,34.3708646237,1,6,0.156862745098,0.147368421053,0.357142857143,0.213649851632,0.0176470588235,0.0555555555556,15,0.292658730159,0,0,0,0,0,nuc 
545,0,1.66389970663e-05,40.299788375,38.2241491524,3,13,0.11320754717,0.0842105263158,0.5,0.177121771218,0.0,0.0555555555556,19,0.141001855288,0,0,0,0,0,nuc 
788,2,1.72809257559e-05,28.21249275,34.6767191402,5,7,0.230769230769,0.0631578947368,0.5,0.146496815287,0.0392156862745,0.25,23,0.136828644501,0,0,0,0,8,nuc 
875,1,2.55131411691e-07,31.1411078125,34.3571590202,4,7,0.176470588235,0.0842105263158,0.214285714286,0.127293577982,0.0212765957447,0.0714285714286,30,0.110471806674,0,0,0,0,0,nuc 
932,0,1.67502424434e-06,40.50782125,36.2420992549,2,5,0.174603174603,0.0315789473684,0.142857142857,0.132400430571,0.018691588785,0,27,0.154427645788,0,0,0,0,8,nuc 
69,0,0.010818871901,38.923713125,35.9589781212,3,2,0.117647058824,0.078125,0.0,0.19696969697,0.285714285714,0.214285714286,21,0.174603174603,0,0,0,0,0,nuc 
415,1,2.19904442228e-05,41.85639475,40.0591256768,1,10,0.153846153846,0.136842105263,0.214285714286,0.116504854369,0.0666666666667,0.25,16,0.144254278729,0,0,0,0,8,nuc 
78,0,0.00147544637723,32.232870625,38.0058557241,0,3,0.111111111111,0.0821917808219,0.214285714286,0.266666666667,0.0909090909091,0.375,21,0.208333333333,0,0,0,0,8,nuc 
692,5,0.000201309323427,31.46997,30.4100305741,1,6,0.209677419355,0.0105263157895,0.142857142857,0.190130624093,0.0325203252033,0.125,15,0.185131195335,0,0,0,0,0,nuc 
320,2,0.00307428059593,24.119335875,36.7942130667,1,9,0.203389830508,0.0526315789474,0.5,0.274447949527,0.0697674418605,0.25,19,0.235668789809,0,0,0,0,8,nuc 
250,1,0.0,34.0353201875,36.2920415638,2,16,0.352941176471,0.0842105263158,0.285714285714,0.206477732794,0.0555555555556,0.125,20,0.168032786885,0,0,0,0,0,nuc 
116,0,0.00180215726178,28.09074625,37.8887478351,2,6,0.18,0.115789473684,0.142857142857,0.238938053097,0.115384615385,0.5,14,0.245454545455,0,0,0,0,0,nuc 
125,0,0.000789994676106,37.505279625,33.8364795652,0,5,0.145161290323,0.105263157895,0.214285714286,0.196721311475,0.137931034483,0.375,21,0.159663865546,0,0,0,0,0,nuc 
166,0,0.0382791157468,31.64464725,42.274311875,0,14,0.190476190476,0.157894736842,0.428571428571,0.171779141104,0.0,0.375,15,0.175,0,0,0,0,0,nuc 
567,0,0.0,36.432386,37.7964461028,2,13,0.259259259259,0.178947368421,0.642857142857,0.11524822695,0.0140845070423,0.125,26,0.115864527629,0,0,0,0,2,nuc 
542,2,0.0,45.3522625,39.4343528889,0,14,0.0746268656716,0.115789473684,0.142857142857,0.148423005566,0.0128205128205,0.25,14,0.173507462687,1,0,0,0,2,nuc 
986,0,3.32895328922e-06,31.4840955,37.5678847111,2,14,0.235294117647,0.0526315789474,0.285714285714,0.0976602238047,0.0212765957447,0.125,23,0.166326530612,1,0,0,0,0,nuc 
360,0,0.00139048493698,33.33518375,34.2064410755,3,7,0.2,0.147368421053,0.285714285714,0.168067226891,0.06,0.0714285714286,25,0.276836158192,0,0,0,0,0,nuc 
245,0,0.0,35.489792,33.8371190426,3,7,0.142857142857,0.136842105263,0.571428571429,0.103305785124,0.03125,0,27,0.108786610879,0,0,0,0,0,nuc 
183,0,0.0146446795641,45.6551295,43.1731893704,4,6,0.102941176471,0.0631578947368,0.0714285714286,0.227777777778,0.125,0.375,18,0.0847457627119,0,0,1.0,0,0,nuc 
290,0,0.275248512,50.733191,37.4712900943,3,13,0.0923076923077,0.0736842105263,0.0714285714286,0.184668989547,0.0731707317073,0.0555555555556,17,0.140845070423,0,1,0,0,8,nuc 
281,0,0.000363612767512,32.957128625,36.3559930217,1,5,0.172413793103,0.0947368421053,0.5,0.111510791367,0.0645161290323,0,29,0.12,0,0,0,0,0,nuc 
367,0,0.000152528732866,38.919525875,44.8378080215,2,3,0.175438596491,0.0526315789474,0.214285714286,0.164835164835,0.0,0.125,13,0.138504155125,0,0,1.0,1.0,2,nuc 
684,0,0.000503406435128,35.19421625,37.6625169444,3,16,0.277777777778,0.126315789474,0.857142857143,0.13362701909,0.0,0.0714285714286,29,0.159292035398,0,0,0,0,0,nuc 
148,0,0.000695843030242,32.7400285,34.8322416078,2,7,0.157894736842,0.0842105263158,0.214285714286,0.213793103448,0.0833333333333,0.25,22,0.133802816901,0,0,0,0,8,nuc 
1264,13,3.30173312726e-06,41.5233875,36.6997293704,5,5,0.153846153846,0.0736842105263,0.428571428571,0.192704203013,0.00952380952381,0,24,0.198728139905,0,0,0,0,0,nuc 
335,0,0.0,35.45736125,38.3752870891,0,6,0.21875,0.168421052632,0.142857142857,0.153614457831,0.0540540540541,0.375,15,0.148936170213,0,1,0,0,0,nuc 
644,0,0.00989190694488,27.75145,33.7610743297,0,2,0.134615384615,0.136842105263,0.285714285714,0.152886115445,0.0561797752809,0.142857142857,20,0.15987460815,0,0,0,0,0,nuc 
832,0,0.000583661634889,33.04098325,36.3221716262,0,10,0.120689655172,0.168421052632,0.214285714286,0.199034981906,0.0294117647059,0.125,21,0.163438256659,1,0,1.0,0,2,nuc 
607,0,0.0,26.08767375,34.2296489167,2,9,0.119402985075,0.126315789474,0.142857142857,0.175496688742,0.0740740740741,0.142857142857,22,0.209650582363,0,0,0,0,0,nuc 
1029,0,2.98621793577e-05,34.7620245,32.9136625769,2,9,0.121212121212,0.157894736842,0.285714285714,0.208576998051,0.0222222222222,0.0714285714286,27,0.225806451613,0,0,1.0,0,8,nuc 
357,0,3.62365220946e-05,30.641824875,35.6224785385,4,12,0.241379310345,0.115789473684,0.357142857143,0.248587570621,0.0454545454545,0.0714285714286,22,0.173789173789,0,0,0,0,0,nuc 
340,6,0.0005381635254,40.862495,33.6638644074,1,4,0.174603174603,0.0631578947368,0.142857142857,0.255192878338,0.027027027027,0.375,12,0.212574850299,1,0,0,0,0,nuc 
1100,0,0.000233215113683,33.155634625,35.740469134,2,7,0.118644067797,0.0526315789474,0.142857142857,0.129443938013,0.0241935483871,0.125,23,0.146252285192,0,0,0,0,0,nuc 
172,0,0.074996882239,38.111788125,36.0118776237,0,10,0.138461538462,0.0315789473684,0.0,0.266272189349,0.0625,0.25,19,0.114457831325,0,0,0,0,2,nuc 
95,0,0.0,31.2973985,37.6794853333,3,1,0.0892857142857,0.0555555555556,0.357142857143,0.173913043478,0.214285714286,0,25,0.112359550562,0,0,0,0,8,nuc 
89,0,1.16935230358e-06,33.5300355,34.3017446711,6,4,0.125,0.0595238095238,0.285714285714,0.116279069767,0.210526315789,0.0714285714286,29,0.168674698795,0,0,0,0,8,nuc 
187,0,1.03631295723e-06,34.98969375,34.9306795185,5,4,0.16,0.115789473684,0.357142857143,0.228260869565,0.0666666666667,0.0555555555556,27,0.314917127072,0,0,0,0,8,nuc 
93,0,8.0745621891e-07,32.12747825,33.8953962921,3,3,0.051724137931,0.0909090909091,0.428571428571,0.177777777778,0.176470588235,0.125,27,0.149425287356,0,0,0,0,8,nuc 
123,0,0.0580688951236,38.8592399375,37.6488581702,1,7,0.176470588235,0.147368421053,0.0714285714286,0.158333333333,0.0909090909091,0.25,22,0.162393162393,0,0,0,0,8,nuc 
107,0,0.11561874992,43.509608125,38.0058650396,1,4,0.12,0.115789473684,0.214285714286,0.153846153846,0.133333333333,0.5,23,0.118811881188,0,0,0,0,8,nuc 
749,4,0.0,37.714621375,36.5690088958,2,7,0.283333333333,0.0421052631579,0.642857142857,0.252010723861,0.00793650793651,0,27,0.219380888291,0,0,0,0,0,nuc 
196,0,0.000229311227386,35.40465625,36.1478128444,1,6,0.16,0.157894736842,0.5,0.119170984456,0.0714285714286,0.125,28,0.1,0,1,0,0,8,nuc 
310,0,0.00020504211752,31.804960125,37.4135371569,1,9,0.191176470588,0.126315789474,0.214285714286,0.156351791531,0.0888888888889,0.0714285714286,19,0.184210526316,0,0,0,0,8,nuc 
515,0,0.000332364699672,40.978215625,36.0220888519,0,9,0.179104477612,0.178947368421,0.5,0.17578125,0.0,0,21,0.188605108055,0,0,0,0,0,nuc 
296,0,0.000248851494648,30.317341,35.94402627,2,15,0.117647058824,0.126315789474,0.214285714286,0.167235494881,0.102040816327,0.125,22,0.131034482759,0,0,0,0,8,nuc 
306,4,8.45757114576e-06,33.67655525,40.5184867333,0,13,0.18,0.136842105263,0.285714285714,0.254125412541,0.0298507462687,0.125,23,0.216666666667,0,0,0,0,8,nuc 
1025,3,0.00340982053963,34.93726725,36.683166068,3,13,0.12962962963,0.0842105263158,0.357142857143,0.204500978474,0.0103092783505,0.375,12,0.215897939156,0,0,0,0,0,nuc 
303,0,0.00408557148959,26.25830425,35.0037798316,2,9,0.0833333333333,0.115789473684,0.357142857143,0.14,0.166666666667,0.25,21,0.148148148148,0,0,0,0,8,nuc 
459,1,0.000236399531604,33.321796375,36.0071082316,2,5,0.184615384615,0.136842105263,0.5,0.144736842105,0.0294117647059,0.125,25,0.152317880795,0,0,0,0,0,nuc 
815,1,0.000131882113188,39.97537475,34.7639366226,3,15,0.220338983051,0.115789473684,0.428571428571,0.136699507389,0.00917431192661,0.05,26,0.155747836836,0,0,0,0,0,nuc 
593,0,0.0,23.649698125,41.8857241263,3,8,0.117647058824,0.284210526316,0.142857142857,0.164406779661,0.0909090909091,0.375,15,0.155025553663,0,0,0,0,0,nuc 
181,0,0.0188362348771,33.16549775,38.2821721333,1,6,0.1,0.0947368421053,0.142857142857,0.191011235955,0.137931034483,0.375,21,0.2,0,0,0,0,0,nuc 
368,4,0.00167383306051,23.701697,33.3170085657,3,7,0.051724137931,0.0315789473684,0.214285714286,0.191780821918,0.0694444444444,0.375,14,0.174033149171,0,0,0,0,0,nuc 
239,0,0.000198039866559,28.6344955,36.1349232556,2,8,0.107142857143,0.0947368421053,0.285714285714,0.169491525424,0.138888888889,0.0714285714286,22,0.171673819742,0,0,0,0,0,nuc 
4910,8,7.46988249574e-06,32.85594625,36.7366718925,5,10,0.190476190476,0.0736842105263,0.285714285714,0.156714897086,0.00375939849624,0.125,22,0.155791190865,1,0,0,0,0,nuc 
2368,0,0.000427303070709,31.561148375,37.5511832391,4,8,0.134615384615,0.0736842105263,0.357142857143,0.123044397463,0.014652014652,0.25,21,0.12616426757,0,0,0,0,0,nuc 
1032,0,0.000504279788809,29.0144385,35.2080987188,2,14,0.137254901961,0.147368421053,0.5,0.132167152575,0.0236220472441,0.375,27,0.130604288499,0,0,0,0,0,nuc 
216,0,0.00652663097661,38.493495875,37.0986023548,1,16,0.166666666667,0.0842105263158,0.285714285714,0.18779342723,0.108108108108,0,23,0.138095238095,0,0,0,0,2,nuc 
421,0,0.0,34.100121,40.9154013889,0,9,0.15,0.0947368421053,0.214285714286,0.136363636364,0.05,0.0714285714286,22,0.10843373494,0,0,0,0,8,nuc 
206,0,0.00766545899232,34.83908975,36.1581078431,1,9,0.173076923077,0.147368421053,0.357142857143,0.182266009852,0.08,0.125,29,0.085,0,0,0,0,8,nuc 
259,1,0.0,26.088312,34.9078831158,4,8,0.132075471698,0.115789473684,0.5,0.17578125,0.0888888888889,0.111111111111,27,0.169960474308,0,0,0,0,8,nuc 
327,6,0.0264817065738,33.56405125,37.2962009057,0,7,0.105263157895,0.115789473684,0.142857142857,0.237654320988,0.0566037735849,0.375,16,0.115264797508,0,0,0,0,2,nuc 
1583,0,0.0,42.513611,34.981317963,1,9,0.203703703704,0.0736842105263,0.142857142857,0.121518987342,0.00523560209424,0.125,21,0.142675967026,0,0,0,0,0,nuc 
672,1,0.0,29.6431285,38.2097842766,1,5,0.105263157895,0.147368421053,0.214285714286,0.113602391629,0.0892857142857,0.125,21,0.129129129129,0,0,0,0,0,nuc 
584,0,0.0,36.439460625,40.6904029495,1,12,0.0967741935484,0.168421052632,0.285714285714,0.199655765921,0.0307692307692,0.125,26,0.247404844291,0,0,0,0,0,nuc 
1875,0,0.0201535146877,26.41716075,35.10232038,0,3,0.12,0.0631578947368,0.0714285714286,0.270833333333,0.0154639175258,0.375,20,0.219903691814,0,0,0,0,0,nuc 
1679,1,0.0,28.00799225,38.7459512941,2,5,0.109090909091,0.221052631579,0.357142857143,0.238066825776,0.0126582278481,0.125,23,0.185893604304,0,0,0,0,0,nuc 
691,0,0.0,30.135177125,32.4036612903,0,10,0.132352941176,0.126315789474,0.142857142857,0.167151162791,0.049504950495,0.125,19,0.189781021898,0,0,0,0,0,nuc 
190,0,0.0,31.9863858125,33.9480460849,3,13,0.126984126984,0.157894736842,0.571428571429,0.133689839572,0.0740740740741,0,26,0.16847826087,0,0,0,0,0,nuc 
