@RELATION /share/usr/briese/Pythonscrips/models/multiloc_plants_dbm_p+p_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Peroxi_signal1 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE Mip_signal12 numeric 
@ATTRIBUTE Chloro_signal2 numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1-20|hydrophob numeric 
@ATTRIBUTE property_sum|1-10|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=6|1-50|charge numeric 
@ATTRIBUTE letterCount|1-50|S|aminoacid numeric 
@ATTRIBUTE maxPaacountNormed|1-80|leucine|L numeric 
@ATTRIBUTE maxPaacount|1-120|cysteine|C numeric 
@ATTRIBUTE maxPaacount|1-120|lysine|K numeric 
@ATTRIBUTE letterCount|1-120|F|aminoacid numeric 
@ATTRIBUTE letterCount|1-120|W|aminoacid numeric 
@ATTRIBUTE Paacount|d=2|1-100|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacountNormed|-40--1|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacount|1-30|charge_negative|1 numeric 
@ATTRIBUTE Paacount|d=3|1-20|structure_helix|1 numeric 
@ATTRIBUTE minPaacount|1--1|structure_helix|1 numeric 
@ATTRIBUTE letterCount|1-20|2|size_large numeric 
@ATTRIBUTE maxPaacount|1--1|hydroxylated_hydroxy|1 numeric 
@ATTRIBUTE Paacount|d=2|1--1|aliphatic_helix_uncharged|1 numeric 
@ATTRIBUTE prosite_clust_SR numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mTP numeric 
@ATTRIBUTE prosite_clust_cTP numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE response {cyt,cTP,ER,ex,gol,mTP,nuc,per,mem,vac,cyt_nuc,ex_mem,cyt_mem,cyt_mTP,nuc_mTP,ER_ex,ex_nuc} 
 
@DATA 
144,27,0.0,5.513,2.258,-1.326,0,0.359582333333,56.827,40.7525807674,9,0.00198412698413,0.025641025641,0.0196078431373,7,1,0.0515463917526,0.105263157895,0,0.1875,0.01026957638,7,0.124031007752,0.242857142857,0,0,0,0,0,0,cTP 
148,27,0.0,5.528,2.045,-0.933,0,0.268087833333,56.002,40.0102967442,11,0.00124378109453,0.025641025641,0.0196078431373,5,1,0.0618556701031,0.105263157895,0,0.125,0.00994612515541,7,0.122302158273,0.25,0,0,0,0,0,0,cTP 
174,54,0.0,5.239,2.979,-0.25,0,0.294685666667,52.555,37.0912197209,7,0.00649350649351,0.00970873786408,0.0347826086957,2,0,0.103092783505,0.0810810810811,0,0.1875,0.00756793945648,1,0.149068322981,0.347058823529,0,0,0,0,0,0,cTP 
396,27,0.0,4.635,4.387,-0.983,1,0.262601277778,56.791,35.4202243721,14,0.00228310502283,0,0.01,9,1,0.103092783505,0.157894736842,0,0.125,0.011649122807,7,0.0892857142857,0.323979591837,0,0,0,0,0,1,cTP 
374,27,0.0,5.741,4.467,-1.276,1,0.254834777778,56.511,45.0353175349,5,0.0128205128205,0,0.0188679245283,4,1,0.0721649484536,0.157894736842,0,0.1875,0.0123751304607,6,0.068306010929,0.335135135135,0,0,0,0,0,1,cTP 
447,30,0.0,4.419,4.248,-1.36,1,0.254974833333,55.428,40.0229427209,9,0.00176056338028,0,0.00980392156863,6,1,0.0721649484536,0.0526315789474,0,0.1875,0.0113664442797,8,0.0848623853211,0.327313769752,0,0,0,0,0,1,cTP 
577,36,0.0,5.887,3.77,-1.324,0,0.194344611111,57.282,37.5132752093,7,0.00649350649351,0,0.0254237288136,10,1,0.123711340206,0.0176470588235,0,0.0625,0.0137258614161,4,0.133099824869,0.267015706806,0,0,0,0,0,0,cTP 
357,18,0.0,6.879,3.088,-1.56,0,0.377672555556,62.356,37.0409039535,9,0.00666666666667,0.00869565217391,0.0283018867925,7,0,0.0927835051546,0.0263157894737,0,0.1875,0.0134711779449,11,0.090395480226,0.297450424929,0,0,0,0,0,1,cTP 
523,18,0.0,5.305,3.268,-1.652,0,0.306314666667,52.06,40.0548648372,10,0.012987012987,0.00952380952381,0.00980392156863,3,0,0.0618556701031,0.105263157895,0.0769230769231,0.0625,0.0123715663661,7,0.115009746589,0.285163776493,0,0,0,0,1,0,cTP 
516,9,0.0,5.893,3.276,-2.331,0,0.210746944444,49.88,40.3163938605,3,0.00649350649351,0.00990099009901,0.00917431192661,3,0,0.0618556701031,0.131578947368,0.0833333333333,0.25,0.0113127240143,9,0.0883534136546,0.283203125,0,0,0,0,1,0,cTP 
799,9,0.0,6.154,3.326,-0.655,1,0.248522833333,58.67,41.0906472558,3,0.00649350649351,0,0,4,0,0.0618556701031,0.0526315789474,0,0.5,0.0137640850093,6,0.0984654731458,0.299371069182,0,0,0,0,1,0,cTP 
520,18,0.0,6.082,3.079,-1.003,1,0.322346277778,53.718,35.285453814,13,0.00198412698413,0,0.018691588785,1,0,0.0721649484536,0.131578947368,0,0.0625,0.0103364623985,3,0.115009746589,0.286821705426,0,0,0,0,1,0,cTP 
430,36,0.0,5.331,4.441,-1.842,1,0.253730333333,53.667,42.3900453023,9,0.012987012987,0,0.0275229357798,1,3,0.0824742268041,0.105263157895,0,0.0625,0.010162601626,8,0.107317073171,0.295774647887,0,0,0,0,0,0,cTP 
434,54,0.0,5.983,4.158,-2.773,0,0.190792611111,54.283,37.8835297209,2,0.0128205128205,0,0.00990099009901,2,3,0.0618556701031,0.0789473684211,0.105263157895,0.3125,0.00979602791197,3,0.101204819277,0.316279069767,0,0,0,0,0,0,cTP 
1648,9,0.0,5.174,4.135,-1.422,1,0.302277388889,53.497,41.0554605581,9,0.0128205128205,0,0.00961538461538,9,1,0.0721649484536,0.0789473684211,0,0.0625,0.012558012558,6,0.105167173252,0.299878345499,0,0,0,0,1,0,cTP 
1616,27,0.0,4.468,4.856,-1.286,1,0.408703555556,59.659,48.6433443488,2,0.0384615384615,0,0,2,1,0.0412371134021,0.105263157895,0,0.1875,0.0133311334763,6,0.102867830424,0.300248138958,0,0,0,0,1,0,cTP 
576,27,0.0,6.568,4.03,-0.745,1,0.29227,54.863,39.8032007907,13,0.00649350649351,0,0.0169491525424,10,0,0.0721649484536,0.0263157894737,0,0.0,0.0131816026553,5,0.15061295972,0.246503496503,0,0,0,0,0,0,cTP 
596,18,0.0,5.63,3.91,-0.687,1,0.267782111111,52.574,37.9606046977,11,0.00877192982456,0,0.00970873786408,4,0,0.0618556701031,0.027027027027,0,0.125,0.0117669753086,6,0.137055837563,0.256756756757,0,0,0,0,0,0,cTP 
625,27,0.0,6.016,5.712,-1.056,0,0.3271805,52.384,35.8420781395,17,0.012987012987,0.00990099009901,0.00970873786408,7,1,0.103092783505,0.0526315789474,0,0.0625,0.0118508191007,5,0.121510673235,0.257648953301,0,0,0,0,0,0,cTP 
236,36,0.0,6.374,2.346,-0.541,0,0.257324111111,51.422,35.2041843256,14,0.00333333333333,0,0.0188679245283,10,0,0.0721649484536,0.105263157895,0,0.0,0.0129742962056,3,0.121076233184,0.258620689655,0,0,0,0,0,1,cTP 
236,54,0.0,4.875,2.449,-1.312,1,0.302817777778,52.414,37.6833509302,11,0.000992063492063,0,0.0283018867925,12,0,0.0824742268041,0.105263157895,0,0.1875,0.0115055079559,8,0.114155251142,0.23275862069,0,0,0,0,0,1,cTP 
474,18,0.25,5.629,4.481,-0.863,0,0.284035333333,52.553,38.5158588837,14,0.00198412698413,0.00990099009901,0.0291262135922,4,2,0.0927835051546,0.0405405405405,0,0.125,0.0149878006274,5,0.0863930885529,0.340425531915,0,0,0,0,0,0,cTP 
463,0,0.25,5.071,3.803,-2.831,0,0.1851205,55.707,44.0833291163,2,0.0128205128205,0,0.0185185185185,4,2,0.0412371134021,0.0263157894737,0,0.3125,0.0148844963086,11,0.079185520362,0.368191721133,0,0,0,0,0,0,cTP 
469,36,0.0,6.182,4.882,-0.89,1,0.329228388889,54.388,42.7913603488,7,0,0,0.0192307692308,3,2,0.0412371134021,0.027027027027,0,0.25,0.0144501879699,3,0.0775862068966,0.352688172043,0,0,0,0,0,0,cTP 
466,27,0.0,3.926,3.702,-0.384,1,0.274849,58.505,37.835089814,8,0.012987012987,0,0.0181818181818,2,2,0.0927835051546,0.0263157894737,0,0.3125,0.0141927853341,6,0.0674157303371,0.365800865801,0,0,0,0,0,0,cTP 
514,36,0.0,4.99,3.979,-1.949,1,0.295311277778,53.855,38.1303246512,9,0.0128205128205,0,0.018691588785,2,1,0.0309278350515,0.105263157895,0,0.125,0.0134514785951,5,0.101796407186,0.290196078431,0,0,0,0,0,0,cTP 
539,27,0.0,5.449,4.386,-0.791,0,0.222830722222,51.536,34.4872754419,19,0.00649350649351,0.00925925925926,0.0192307692308,6,1,0.0824742268041,0.105263157895,0,0.0,0.0116846169478,2,0.140186915888,0.23738317757,0,0,0,0,0,0,cTP 
546,27,0.0,5.247,3.409,-0.992,0,0.261929,52.206,35.020929814,13,0.0128205128205,0,0.0192307692308,4,1,0.0721649484536,0.105263157895,0,0.0625,0.0114285714286,5,0.132841328413,0.232472324723,0,0,0,0,0,0,cTP 
565,18,0.0,4.779,4.712,-1.169,1,0.232405,56.195,37.5241384186,15,0.0131578947368,0,0.00990099009901,8,0,0.103092783505,0.0263157894737,0,0.0,0.0125773993808,6,0.106227106227,0.326203208556,0,0,0,0,0,0,cTP 
544,9,0.0,4.42,4.314,-0.5,1,0.352855388889,52.807,40.6255265581,11,0.0324675324675,0.00990099009901,0.00970873786408,7,0,0.134020618557,0.0263157894737,0,0.3125,0.0127805172587,7,0.110280373832,0.322222222222,0,0,0,0,0,0,cTP 
348,18,0.0,4.69,2.7,-0.794,0,0.290780611111,57.129,37.7761529302,15,0.0128205128205,0,0,5,2,0.0412371134021,0.131578947368,0,0.1875,0.010622887494,6,0.11884057971,0.287790697674,0,0,0,0,0,0,cTP 
265,18,0.0,4.35,2.261,-2.217,1,0.139359166667,57.435,39.3256528837,9,0.00649350649351,0,0,6,0,0.0515463917526,0.0263157894737,0,0.25,0.0107851596204,9,0.106719367589,0.272030651341,0,0,0,0,0,0,cTP 
403,27,0.0,4.958,4.321,-1.698,1,0.343125611111,49.207,40.4835897674,16,0.025641025641,0,0.01,6,1,0.0927835051546,0.131578947368,0,0.1875,0.010333425186,9,0.185,0.285714285714,0,0,0,0,0,0,cTP 
390,45,0.0,4.938,3.291,-2.073,0,0.207085166667,57.018,42.6994739767,3,0,0,0,3,0,0.0618556701031,0.157894736842,0,0.375,0.0118915490725,9,0.122340425532,0.253886010363,0,0,0,0,1,0,cTP 
417,27,0.0,5.055,3.65,-1.158,1,0.397218166667,54.784,39.8595895814,6,0.0128205128205,0,0.00943396226415,2,2,0.0515463917526,0.236842105263,0,0.375,0.0120614035088,7,0.133165829146,0.26392251816,0,0,0,0,1,0,cTP 
412,27,0.0,5.387,4.604,-1.731,1,0.300559,53.302,40.8182073488,9,0.00333333333333,0,0,8,0,0.0515463917526,0.236842105263,0,0.0625,0.0127877237852,5,0.153846153846,0.25,0,0,0,0,1,0,cTP 
385,27,0.0,6.668,3.015,-1.036,0,0.341952166667,54.014,40.7340411628,9,0,0,0.0185185185185,5,2,0.0309278350515,0.105263157895,0,0.1875,0.0121457489879,7,0.11528150134,0.259842519685,0,0,0,0,0,0,cTP 
321,9,0.0,6.416,2.954,-0.634,1,0.324756277778,56.779,38.9701708837,10,0.0128205128205,0,0.01,6,0,0.0927835051546,0.0789473684211,0,0.125,0.0108896271687,7,0.112179487179,0.283911671924,0,0,0,0,0,0,cTP 
281,36,0.0,6.055,2.378,-0.978,1,0.330975055556,52.731,39.175980814,7,0.0128205128205,0,0.00970873786408,7,2,0.0824742268041,0.131578947368,0,0.125,0.0105263157895,7,0.137546468401,0.238267148014,0,0,0,0,0,0,cTP 
466,54,0.0,5.426,3.035,-0.155,0,0.236099111111,57.362,39.0459834419,15,0.0131578947368,0.00847457627119,0.018018018018,4,0,0.0721649484536,0.0462962962963,0,0.25,0.010053222945,9,0.112554112554,0.279220779221,0,0,0,0,1,0,cTP 
527,36,0.0,6.263,3.75,-0.497,1,0.291034555556,53.559,41.4041631395,2,0,0.00980392156863,0.01,2,2,0.0927835051546,0.0526315789474,0,0.6875,0.0132099022259,3,0.091796875,0.281070745698,0,0,0,0,1,0,cTP 
530,54,0.0,5.702,2.465,-1.085,1,0.3278415,53.13,38.6213564651,5,0.0128205128205,0,0.00970873786408,1,1,0.0927835051546,0.037037037037,0,0.3125,0.0117878192534,8,0.0992217898833,0.271863117871,0,0,0,0,1,0,cTP 
227,27,0.0,6.649,2.726,-0.759,1,0.3690285,52.949,39.9806926279,12,0.00333333333333,0,0.00934579439252,5,0,0.0721649484536,0.105263157895,0,0.1875,0.00843127235565,4,0.154545454545,0.19730941704,0,0,0,0,0,0,cTP 
232,18,0.0,5.934,2.325,-1.969,1,0.312196611111,52.515,41.732595907,9,0.00649350649351,0,0.00925925925926,3,1,0.0618556701031,0.0540540540541,0,0.0625,0.00848091793465,7,0.145374449339,0.219298245614,0,0,0,0,0,0,cTP 
706,36,0.0,6.325,3.149,-1.515,1,0.232258333333,55.004,39.015908186,11,0.00228310502283,0,0.0183486238532,7,0,0.0515463917526,0.0263157894737,0,0.25,0.0109329446064,8,0.0811594202899,0.276353276353,0,0,0,0,0,0,cTP 
569,18,0.0,5.795,3.662,-1.836,1,0.219917333333,52.305,39.3030316279,14,0.00198412698413,0.00892857142857,0.00980392156863,6,1,0.0412371134021,0.0277777777778,0,0.0625,0.0121974644641,8,0.129963898917,0.27610619469,0,0,0,0,0,0,cTP 
580,54,0.0,4.581,4.163,-0.963,1,0.200540555556,54.298,40.7960027442,10,0.000948766603416,0.00909090909091,0.00980392156863,5,0,0.0309278350515,0.0789473684211,0,0.1875,0.0114866773374,7,0.134038800705,0.270833333333,0,0,0,0,0,0,cTP 
591,18,0.0,5.199,5.06,-0.759,1,0.277106666667,53.766,38.2075138372,17,0.00649350649351,0,0.0172413793103,5,1,0.0618556701031,0.0526315789474,0,0.0625,0.0119113573407,2,0.125850340136,0.282793867121,0,0,0,0,0,0,cTP 
344,36,0.0,5.957,4.36,-1.351,1,0.300861222222,49.041,40.5929424186,6,0.012987012987,0,0.0178571428571,6,2,0.0721649484536,0.263157894737,0.1,0.25,0.0118950627342,7,0.138643067847,0.305882352941,0,0,0,0,0,0,cTP 
383,18,0.0,5.368,3.861,-0.858,1,0.327191888889,53.762,39.7519368837,14,0.025641025641,0,0.0192307692308,11,0,0.103092783505,0.0789473684211,0,0.0625,0.0114858970631,7,0.147368421053,0.242744063325,0,0,0,0,0,0,cTP 
405,27,0.0,6.548,2.816,-1.561,1,0.246174722222,54.045,38.4308402326,14,0.00228310502283,0,0.0183486238532,10,0,0.0309278350515,0.0789473684211,0,0.1875,0.0119243421053,9,0.124365482234,0.234413965087,0,0,0,0,0,0,cTP 
284,36,0.0,5.683,2.671,-0.17,1,0.247039444444,68.216,41.6959074884,10,0.0128205128205,0,0.00970873786408,5,1,0.0721649484536,0.0526315789474,0,0.4375,0.0124074444667,9,0.150537634409,0.239285714286,0,0,0,0,0,0,cTP 
288,36,0.0,5.683,2.881,0.098,1,0.206297222222,63.14,37.0496261395,17,0.0128205128205,0,0.0194174757282,2,1,0.0721649484536,0.0789473684211,0,0.1875,0.00946185688941,7,0.161971830986,0.25,0,0,0,0,0,0,cTP 
283,18,0.0,4.321,3.133,-1.307,0,0.296471333333,51.834,44.1864696279,12,0.00438596491228,0,0.0175438596491,2,0,0.0721649484536,0.0789473684211,0,0.1875,0.00984331056649,6,0.175373134328,0.218637992832,0,0,0,0,0,0,cTP 
276,36,0.0,5.289,3.748,-1.229,0,0.321955777778,57.649,36.3598395814,11,0.0128205128205,0.00980392156863,0.0190476190476,1,2,0.0721649484536,0.0540540540541,0,0.5,0.0121527777778,8,0.120879120879,0.283088235294,0,0,0,0,0,0,cTP 
583,9,0.0,3.959,2.963,-2.458,0,0.293956611111,53.988,39.2935102326,11,0.00649350649351,0.00892857142857,0.0175438596491,6,0,0.0824742268041,0.157894736842,0,0.25,0.0111505821985,10,0.113989637306,0.279792746114,0,0,0,0,0,0,cTP 
501,27,0.0,5.762,4.097,-2.381,0,0.326345777778,56.986,43.5814925116,4,0.025641025641,0,0.0173913043478,5,1,0.123711340206,0.157894736842,0.0526315789474,0.1875,0.0118421052632,11,0.131048387097,0.291750503018,0,0,0,0,0,0,cTP 
498,45,0.0,5.426,4.097,-1.728,0,0.277399888889,54.216,39.4376823256,6,0.025641025641,0.00909090909091,0.0288461538462,6,1,0.123711340206,0.184210526316,0,0.4375,0.0135716650116,10,0.119675456389,0.303643724696,0,0,0,0,0,0,cTP 
503,27,0.0,5.741,3.865,-1.494,0,0.262576,60.906,42.8965066512,3,0.0384615384615,0,0.0175438596491,5,0,0.103092783505,0.131578947368,0.0454545454545,0.4375,0.013540074252,14,0.138211382114,0.286573146293,0,0,0,0,0,0,cTP 
524,27,0.0,6.237,4.507,-0.754,0,0.340054944444,54.46,44.2034453023,6,0,0.01,0.00961538461538,7,1,0.103092783505,0.210526315789,0,0.375,0.0111959820027,6,0.134502923977,0.313461538462,0,0,0,0,0,0,cTP 
406,36,0.0,5.951,3.429,-1.345,1,0.259956833333,57.66,44.6654994419,3,0.0128205128205,0,0.00980392156863,6,1,0.113402061856,0.0789473684211,0.0555555555556,0.125,0.0138072453862,11,0.104060913706,0.308457711443,0,0,0,0,0,0,cTP 
357,0,0.0,6.289,3.558,-0.553,1,0.183308388889,62.246,38.8085253023,6,0.0128205128205,0,0.00943396226415,6,2,0.0824742268041,0.0526315789474,0.0526315789474,0.375,0.0126879699248,9,0.131805157593,0.28611898017,0,0,0,0,0,0,cTP 
326,45,0.0,7.146,2.675,-2.15,1,0.261692055556,52.321,36.9020866977,12,0.00352112676056,0,0.0366972477064,3,1,0.0515463917526,0.184210526316,0,0.0,0.00690250215703,9,0.145631067961,0.245341614907,0,0,0,0,0,0,cTP 
636,0,0.0,5.981,6.048,-0.503,0,0.273324666667,58.081,42.994671814,6,0.00124378109453,0.00862068965517,0,1,2,0.0412371134021,0.0526315789474,0,0.3125,0.0128066378066,4,0.123613312203,0.318037974684,0,0,0,0,0,0,cTP 
662,18,0.0,4.207,2.648,-1.441,0,0.276716222222,53.178,40.5181812093,13,0.00649350649351,0,0.00862068965517,2,2,0.0309278350515,0.0263157894737,0,0.3125,0.0140405616225,9,0.144838212635,0.281155015198,0,0,0,0,0,1,cTP 
453,36,0.0,5.782,2.459,-1.116,1,0.244036,57.586,36.7900981395,20,0.0027027027027,0.00877192982456,0.0181818181818,3,2,0.0824742268041,0.105263157895,0,0.0,0.010843079922,8,0.136574074074,0.285077951002,0,0,0,0,0,0,cTP 
432,36,0.0,5.322,2.353,-1.803,0,0.369707055556,53.141,44.922011814,4,0.0027027027027,0.00990099009901,0.02,4,1,0.0618556701031,0.105263157895,0,0.25,0.0121654501217,5,0.103529411765,0.317757009346,0,0,0,0,0,0,cTP 
437,27,0.0,5.782,2.494,-2.27,1,0.158324888889,50.953,41.6385088372,8,0.0131578947368,0.00961538461538,0.00970873786408,4,1,0.0824742268041,0.105263157895,0,0.125,0.011766194332,8,0.103773584906,0.304849884527,0,0,0,0,0,0,cTP 
435,27,0.0,6.564,3.704,-2.601,1,0.273637222222,49.964,37.0140928837,5,0.0131578947368,0.00877192982456,0.0181818181818,3,3,0.103092783505,0.0789473684211,0,0.0625,0.0111873887618,9,0.104265402844,0.299303944316,0,0,0,0,0,0,cTP 
563,36,0.0,5.432,3.303,-1.053,1,0.304449555556,51.989,37.9029485581,15,0.0027027027027,0.00952380952381,0.00980392156863,6,1,0.0515463917526,0.0526315789474,0.037037037037,0.0,0.0119440668091,6,0.101265822785,0.320214669052,0,0,0,0,0,0,cTP 
1385,27,0.0,4.379,3.477,-2.756,0,0.275301555556,55.614,44.5051663023,6,0.0027027027027,0,0,2,1,0.0824742268041,0.0185185185185,0,0.25,0.017132273499,9,0.143270622287,0.298334540188,0,0,0,0,0,1,cTP 
230,27,0.0,5.325,2.246,-0.617,0,0.417337333333,50.37,37.692496,12,0.025641025641,0,0.019801980198,9,0,0.0412371134021,0.131578947368,0,0.1875,0.0105766809368,8,0.15,0.238938053097,0,0,0,0,0,0,cTP 
233,18,0.0,5.771,2.617,-1.362,0,0.288509833333,50.369,39.9699404651,10,0.0128205128205,0.00854700854701,0.0173913043478,7,0,0.0515463917526,0.131578947368,0,0.125,0.0117370892019,6,0.131455399061,0.240174672489,0,0,0,0,0,0,cTP 
583,45,0.0,5.873,3.02,-0.643,0,0.365401888889,57.468,35.7714082558,6,0.00649350649351,0,0.0280373831776,5,3,0.0721649484536,0.131578947368,0,0.0625,0.0140475744521,7,0.107826086957,0.278065630397,0,0,0,0,1,0,cTP 
594,36,0.0,5.701,3.252,-0.753,1,0.352319,57.083,39.4625235349,11,0.0128205128205,0,0.0175438596491,3,1,0.0721649484536,0.105263157895,0,0.0625,0.0129694154084,6,0.107508532423,0.24406779661,0,0,0,0,1,0,cTP 
198,27,0.0,6.296,4.235,0.098,1,0.174160166667,61.549,41.9408828837,3,0.0027027027027,0.00892857142857,0.0169491525424,4,0,0.0309278350515,0.027027027027,0,0.3125,0.0154623847755,6,0.0942408376963,0.355670103093,0,0,0,0,0,0,cTP 
203,27,0.0,6.157,3.959,-0.257,1,0.250481944444,61.549,40.539388907,4,0.0128205128205,0.00892857142857,0.0288461538462,3,0,0.0309278350515,0.0526315789474,0,0.4375,0.0156159629844,6,0.0854271356784,0.371859296482,0,0,0,0,0,0,cTP 
478,27,0.0,6.211,4.065,-0.613,1,0.310767333333,53.533,40.554454,11,0,0,0.0190476190476,4,0,0.0824742268041,0.105263157895,0,0.25,0.0137069383794,4,0.0926315789474,0.350210970464,0,0,0,0,0,0,cTP 
461,45,0.0,6.652,3.41,-0.033,1,0.148646055556,61.052,44.2776846047,9,0.00438596491228,0,0.0190476190476,3,2,0.103092783505,0.0526315789474,0,0.5625,0.0147129186603,8,0.0864745011086,0.347921225383,0,0,0,0,0,0,cTP 
623,18,0.0,6.318,3.843,-0.413,0,0.314924,53.52,40.4642225581,9,0.0128205128205,0,0.0185185185185,8,1,0.0721649484536,0.0540540540541,0,0.25,0.0118901905928,8,0.100161550889,0.282714054927,0,0,0,0,0,1,cTP 
966,18,0.0,6.176,3.823,-1.171,1,0.223725111111,55.023,45.1105753488,7,0.00649350649351,0,0.00990099009901,12,1,0.0412371134021,0.0526315789474,0,0.4375,0.0122151750059,8,0.0913865546218,0.264033264033,0,0,0,0,0,0,cTP 
974,27,0.0,5.827,3.82,-0.652,1,0.282919722222,52.958,44.5076704186,12,0.025641025641,0,0.017094017094,11,0,0.0824742268041,0.0540540540541,0,0.0625,0.0118798043326,5,0.09375,0.276288659794,0,0,0,0,0,0,cTP 
1003,36,0.0,5.394,3.736,-0.996,1,0.205539666667,59.517,42.3389534419,8,0.000992063492063,0,0.0188679245283,9,0,0.0618556701031,0.0526315789474,0,0.25,0.0117553973098,6,0.0919191919192,0.26026026026,0,0,0,0,0,0,cTP 
171,27,0.0,6.485,4.394,-0.616,1,0.354401277778,52.961,42.0192503256,10,0.012987012987,0,0.0260869565217,7,0,0.123711340206,0.0526315789474,0,0.1875,0.0117733627667,6,0.111842105263,0.365269461078,0,0,0,0,1,0,cTP 
145,9,0.0,5.443,2.896,-0.271,0,0.225836277778,62.209,40.820139,6,0.012987012987,0,0.00990099009901,4,0,0.0824742268041,0.0789473684211,0,0.3125,0.0123089983022,5,0.107913669065,0.354609929078,0,0,0,0,1,0,cTP 
166,9,0.0,5.003,2.693,-0.866,1,0.333959166667,53.001,38.5845269302,8,0.0128205128205,0,0.00990099009901,7,0,0.0927835051546,0.0540540540541,0,0.25,0.0116152450091,5,0.0967741935484,0.395061728395,0,0,0,0,0,0,cTP 
155,9,0.0,6.711,3.555,-0.506,1,0.35817,53.508,42.6470978372,10,0.025641025641,0,0.00900900900901,5,0,0.103092783505,0.0675675675676,0,0.1875,0.0137470542027,3,0.106382978723,0.403973509934,0,0,0,0,1,0,cTP 
170,9,0.0,6.138,2.487,-0.866,1,0.349131444444,53.392,40.0465245116,9,0.0128205128205,0,0.0194174757282,6,0,0.0824742268041,0.0526315789474,0,0.25,0.0141292829389,4,0.0891719745223,0.409638554217,0,0,0,0,1,0,cTP 
168,0,0.0,6.016,2.867,-0.75,1,0.306937833333,52.458,39.7670916977,8,0.0128205128205,0,0.0176991150442,6,0,0.103092783505,0.0526315789474,0,0.125,0.0123873873874,4,0.0986842105263,0.40243902439,0,0,0,0,1,0,cTP 
168,9,0.0,6.199,2.011,-0.596,1,0.294796444444,53.899,39.7943395116,11,0.0384615384615,0,0.0173913043478,5,0,0.0824742268041,0.0540540540541,0,0.1875,0.0143215180809,4,0.128834355828,0.353658536585,0,0,0,0,1,0,cTP 
168,9,0.0,5.929,2.278,-0.866,1,0.323888333333,52.965,39.8522004419,11,0.0128205128205,0,0.0173913043478,6,0,0.0824742268041,0.0540540540541,0,0.1875,0.0118152524168,4,0.103225806452,0.341463414634,0,0,0,0,1,0,cTP 
145,9,0.0,6.304,3.016,-0.247,1,0.260011833333,62.011,40.4310478372,5,0.00649350649351,0,0.0178571428571,5,1,0.0824742268041,0.105263157895,0,0.375,0.0144312393888,6,0.0725806451613,0.390070921986,0,0,0,0,1,0,cTP 
165,9,0.0,6.418,3.912,-0.616,1,0.352988722222,52.965,40.4811088837,7,0.0128205128205,0,0.0185185185185,5,0,0.103092783505,0.0526315789474,0,0.25,0.0132957292506,4,0.0817610062893,0.416149068323,0,0,0,0,1,0,cTP 
168,9,0.0,6.418,5.344,-0.616,1,0.341366055556,53.432,40.4059756047,7,0.025641025641,0,0.01,6,0,0.0824742268041,0.0526315789474,0,0.25,0.0143215180809,3,0.0787878787879,0.420731707317,0,0,0,0,1,0,cTP 
459,9,0.0,5.893,3.706,0,0,0.335743,52.482,39.7984702093,8,0.0108108108108,0,0.0169491525424,5,0,0.0824742268041,0.0263157894737,0,0.125,0.0118961788032,2,0.142543859649,0.235164835165,0,0,0,0,0,0,cTP 
463,36,0.0,6.329,3.21,-0.774,0,0.389107222222,53.178,39.1745595814,14,0.00333333333333,0,0,8,1,0.0412371134021,0.0789473684211,0,0.0,0.0115503691355,6,0.15,0.22440087146,0,0,0,0,0,0,cTP 
396,18,0.0,5.629,2.981,-1.917,1,0.220460333333,48.123,35.8915791628,7,0.0128205128205,0,0.00970873786408,3,0,0.0515463917526,0.0526315789474,0.0909090909091,0.3125,0.0117894736842,7,0.114503816794,0.22193877551,0,0,0,0,0,0,cTP 
457,18,0.0,6.016,2.817,-1.356,0,0.170873722222,50.764,39.6058763256,9,0.00649350649351,0.00847457627119,0.025641025641,8,0,0.0618556701031,0.0526315789474,0,0.25,0.0114678899083,10,0.135555555556,0.236203090508,0,0,0,0,0,0,cTP 
461,18,0.0,3.681,3.221,-1.193,0,0.402904222222,51.851,38.0397156977,8,0.0384615384615,0.00909090909091,0.00900900900901,5,0,0.0515463917526,0.0526315789474,0,0.0625,0.0102870813397,8,0.149553571429,0.240700218818,0,0,0,0,0,0,cTP 
472,9,0.0,4.195,4.073,-0.974,0,0.279834888889,53.825,37.8440898605,18,0.00649350649351,0.0169491525424,0.00943396226415,6,0,0.0721649484536,0.0263157894737,0.04,0.0,0.0109697747695,6,0.151385927505,0.222222222222,0,0,0,0,0,0,cTP 
