@RELATION /share/usr/briese/Pythonscrips/models/multiloc_fungi_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal26 numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Golgi_signal4 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE Mip_signal13 numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1-20|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1-90|hydrophob numeric 
@ATTRIBUTE property_sum|1-30|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1--1|charge numeric 
@ATTRIBUTE maxPaacountNormed|1-40|leucine|L numeric 
@ATTRIBUTE maxPaacount|1-40|lysine|K numeric 
@ATTRIBUTE maxPaacount|1-170|cysteine|C numeric 
@ATTRIBUTE maxPaacount|1--1|serine|S numeric 
@ATTRIBUTE Paacount|d=2|1-60|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacountNormed|1--1|hydrophob_very|2 numeric 
@ATTRIBUTE letterCount|1-20|1|charged numeric 
@ATTRIBUTE Paacount|d=2|1--1|charge_none|0 numeric 
@ATTRIBUTE minPaacount|1--1|structure_sheet|2 numeric 
@ATTRIBUTE maxPaacountNormed|1-170|aliphatic_helix_other|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE 0005737 numeric 
@ATTRIBUTE 0005783 numeric 
@ATTRIBUTE 0005739 numeric 
@ATTRIBUTE 0005576 numeric 
@ATTRIBUTE 0005777 numeric 
@ATTRIBUTE go_one numeric 
@ATTRIBUTE response {cyt,ER,ex,gol,mTP,nuc,per,mem,vac} 
 
@DATA 
371,65.228,45,5.187,12,2.306,-1.926,0.188319235294,0.230912943182,194.574,36.0640451117,0.0026455026455,0.05,0,0.0222841225627,0.0701754385965,0.0842391304348,1,0.536784741144,0.00189933523267,0.119047619048,1,0,0,1.0,0,0,0,0,2,cyt 
644,34.476,9,5.802,15,3.226,-1.828,0.335272588235,0.271419693182,164.387,38.0229911,0.00588235294118,0,0.00606060606061,0.00802568218299,0.0701754385965,0.0624024960998,1,0.5484375,0.0014245014245,0.0833333333333,1,0,0,1.0,0,0,0,0,0,cyt 
441,66.84,18,4.738,14,2.137,-2.618,0.114893294118,0.190418897727,167.115,35.6127632105,0.00714285714286,0.0285714285714,0.00613496932515,0.00697674418605,0.0350877192982,0.041095890411,6,0.389016018307,0.00132978723404,0.10119047619,1,0,0,1.0,0,1.0,0,0,2,cyt 
488,56.98,9,0,9,2.019,-2.087,0.187987705882,0.197727215909,171.84,35.3732402273,0,0.0285714285714,0.00613496932515,0.014799154334,0.0701754385965,0.0329896907216,5,0.409090909091,0.0014064697609,0.0952380952381,1,0,0,1.0,0,0,0,0,2,cyt 
1356,31.944,18,4.334,14,2.733,-1.361,0.306357470588,0.238134261364,185.627,37.7120191435,0,0.047619047619,0.0062893081761,0.0199704142012,0.122807017544,0.0487804878049,1,0.466715976331,0.00137985412971,0.196428571429,1,0,0,1.0,0,0,0,0,2,cyt 
392,37.164,18,5.814,14,3.392,-2.782,0.360791176471,0.312537420455,166.83,36.4735809407,0.00446428571429,0,0.00666666666667,0.0104712041885,0.0701754385965,0.107969151671,0,0.590206185567,0.00212796141297,0.125,0,0,0,0,0,0,1.0,0,0,cyt 
372,68.304,27,6.931,16,5.032,-2.907,0.224359941176,0.207412420455,188.917,36.5510546739,0.00925925925926,0.0714285714286,0,0.0112676056338,0.0175438596491,0.105691056911,0,0.478260869565,0.00199966672221,0.196428571429,1,0,0,1.0,0,0,0,0,0,cyt 
364,67.796,36,6.697,16,3.891,-1.645,0.113064058824,0.170794602273,196.88,37.6444889056,0.00925925925926,0.0645161290323,0,0.008356545961,0.0175438596491,0.1108033241,2,0.438888888889,0.00172910662824,0.154761904762,1,0,0,1.0,0,0,0,0,0,cyt 
329,38.728,12,6.872,14,2.399,-3.278,0.338229764706,0.238442829545,172.369,36.5954366677,0.00689655172414,0.0434782608696,0,0.0157728706625,0.0877192982456,0.0736196319018,1,0.569230769231,0.00269475747183,0.166666666667,1,0,0,1.0,0,0,0,0,2,cyt 
194,30.628,36,7.211,15,4.819,-2.606,0.319240176471,0.32106575,180.896,35.7117975684,0.0135135135135,0.05,0.00666666666667,0.00578034682081,0.140350877193,0.0994764397906,0,0.536842105263,0.00287356321839,0.0654761904762,1,0,0,1.0,0,1.0,0,0,4,cyt 
199,40.148,45,7.211,13,4.758,-1.939,0.277587411765,0.306904522727,178.318,36.2183117385,0,0.05,0.00666666666667,0.00555555555556,0.140350877193,0.0969387755102,0,0.538461538462,0.00236546422235,0.0892857142857,1,0,0,1.0,0,1.0,0,0,0,cyt 
198,32.78,36,7.211,14,4.701,-1.588,0.265140294118,0.300877988636,183.746,35.6914803969,0.00344827586207,0.0689655172414,0.00666666666667,0.00558659217877,0.140350877193,0.0923076923077,1,0.510309278351,0.00313971742543,0.077380952381,1,0,0,1.0,0,1.0,0,0,0,cyt 
271,25.476,54,8.041,13,5.597,-1.357,0.250613647059,0.304423636364,186.551,37.0102328052,0.184210526316,0,0,0.0115384615385,0.157894736842,0.100746268657,2,0.52808988764,0.00236220472441,0.059880239521,1,0,0,1.0,0,1.0,0,0,0,cyt 
312,37.484,18,5.226,19,3.539,-2.113,0.236714294118,0.236473181818,178.232,36.3800381494,0.00925925925926,0,0,0.0103092783505,0.122807017544,0.11003236246,3,0.558441558442,0.00235123892205,0.142857142857,0,0,0,1.0,0,0,0,0,2,cyt 
323,49.684,18,5.253,15,3.095,-2.707,0.245980235294,0.225556125,167.391,36.2802893605,0.0037037037037,0.03125,0.00625,0.0132450331126,0.122807017544,0.084375,2,0.457680250784,0.00243987452074,0.136904761905,1,0,0,1.0,0,0,0,0,2,cyt 
186,41.702,30,4.671,13,2.25,-2.545,0.200633705882,0.231782954545,174.21,37.0500766593,0.0135135135135,0.0357142857143,0,0.0115606936416,0.0526315789474,0.0601092896175,4,0.521978021978,0.00287081339713,0.130952380952,1,0,0,1.0,0,0,1.0,0,8,cyt 
50,16.208,27,4.69,10,3.716,-2.58,0.321737294118,0.317395833333,197.397,39.9481226522,0.0135135135135,0,0.047619047619,0.0285714285714,0.170212765957,0.148936170213,0,0.652173913043,0.005859375,0.0833333333333,0,0,0,1.0,0,0,0,0,0,cyt 
38,25.46,18,0,7,2.667,-1.378,0.0408414705882,0.152637972222,147.807,24.5130735882,0,0.0454545454545,0,0,0.0571428571429,0.0294117647059,3,0.323529411765,0.0,0.138888888889,0,0,0,0,0,0,0,0,0,cyt 
980,15.984,18,6.182,14,5.405,-1.362,0.325491294118,0.372071022727,175.073,37.2614862377,0.0405405405405,0,0,0.0104275286757,0.140350877193,0.102354145343,2,0.609631147541,0.0018115942029,0.077380952381,1,0,0,1.0,1.0,0,0,1.0,2,cyt 
198,42.816,27,6.114,13,2.82,-0.987,0.312490647059,0.249549011364,176.196,35.5322236186,0.00263157894737,0,0.00649350649351,0.0054347826087,0.105263157895,0.0923076923077,1,0.541237113402,0.00343320848939,0.10119047619,1,0,0,1.0,0,0,0,0,2,cyt 
266,29.124,18,6.163,17,4.522,-1.92,0.296292588235,0.261966670455,184.295,35.1818524542,0.0526315789474,0.0277777777778,0.00662251655629,0.011811023622,0.105263157895,0.0950570342205,0,0.610687022901,0.00171858216971,0.0892857142857,0,0,0,1.0,0,0,0,0,2,cyt 
323,43.04,27,5.402,15,3.461,-2.615,0.282668764706,0.248270534091,174.781,36.8980358871,0.00271739130435,0.0322580645161,0.00625,0.0131147540984,0.105263157895,0.090625,2,0.501567398119,0.00209132101778,0.130952380952,1,0,0,1.0,0,0,0,0,2,cyt 
417,43.16,18,3.946,16,3.282,-1.616,0.228951176471,0.252600443182,185.928,36.6633881864,0.0135135135135,0.0434782608696,0.00625,0.00738916256158,0.140350877193,0.0869565217391,1,0.518159806295,0.00279106858054,0.107142857143,0,0,0,1.0,0,1.0,1.0,0,0,cyt 
415,39.364,18,4.536,15,4.524,-1.199,0.245713470588,0.257546295455,180.332,36.5880255158,0.0135135135135,0.0434782608696,0.00625,0.00735294117647,0.19298245614,0.0995145631068,2,0.552311435523,0.00200374031526,0.0892857142857,0,0,0,1.0,0,1.0,1.0,0,0,cyt 
730,56.182,0,6.13,15,3.229,-1.729,0.255846117647,0.296671613636,177.556,35.3216977576,0.00403225806452,0,0,0.0168776371308,0.0350877192982,0.0921595598349,3,0.534435261708,0.00187003272557,0.0952380952381,0,0,0,0,0,0,0,0,0,cyt 
561,33.296,0,6.03,14,3.513,-3.237,0.204021882353,0.269601306818,194.889,36.6263302136,0,0.0645161290323,0,0.00922509225092,0.0526315789474,0.094982078853,1,0.569120287253,0.00266995276237,0.10119047619,1,0,0,1.0,0,0,0,0,0,cyt 
272,31.256,27,6.591,15,2.939,-1.309,0.376871294118,0.305099988636,176.71,36.8068108396,0.0135135135135,0.03125,0,0.00793650793651,0.122807017544,0.10780669145,1,0.544776119403,0.00348756103232,0.0654761904762,0,0,0,0,0,1.0,0,0,0,cyt 
53,20.64,18,4.659,14,1.283,-2.343,0.238072235294,0.200724196078,161.452,30.7293059592,0.00588235294118,0.037037037037,0.02,0,0.08,0.0408163265306,5,0.428571428571,0.00164473684211,0.078431372549,0,0,0,1.0,0,0,0,0,2,cyt 
1216,46.042,27,5.178,12,3.635,-2.796,0.321922588235,0.265103625,188.435,36.2854013432,0.0135135135135,0.0555555555556,0,0.0132231404959,0.105263157895,0.0750206100577,1,0.471122112211,0.00207002862806,0.113095238095,1,0,0,1.0,0,0,0,0,2,cyt 
1234,56.446,36,5.353,14,3.523,-2.398,0.284703823529,0.216655193182,191.111,36.8109170976,0.0135135135135,0.0277777777778,0,0.0129975629569,0.105263157895,0.0763606823721,2,0.50162601626,0.00173897126121,0.136904761905,1,0,0,1.0,0,0,0,0,2,cyt 
188,37.788,9,7.644,17,5.864,-1.728,0.168195647059,0.346570909091,178.159,36.123137837,0.027027027027,0,0.0128205128205,0.0224719101124,0.140350877193,0.162162162162,4,0.646739130435,0.0047273873306,0.10119047619,0,0,0,1.0,1.0,0,0,0,0,cyt 
313,35.5,27,5.786,15,3.901,-1.195,0.237531411765,0.237163477273,184.815,36.5010178964,0.00925925925926,0.05,0.00602409638554,0.00980392156863,0.0175438596491,0.116129032258,1,0.495145631068,0.00275423728814,0.107142857143,0,0,0,1.0,0,1.0,0,0,2,cyt 
225,40.968,18,6.73,16,3.351,-1.425,0.116635529412,0.209198761364,179.331,36.4510088824,0.00714285714286,0,0,0.00934579439252,0.0,0.0810810810811,2,0.524886877828,0.0015479876161,0.107142857143,1,0,0,1.0,1.0,0,0,0,2,cyt 
226,34.916,45,6.108,15,3.267,-2.139,0.139365235294,0.248802443182,184.843,36.3137002297,0.00714285714286,0.0416666666667,0.00617283950617,0.00952380952381,0.0526315789474,0.0986547085202,1,0.54954954955,0.001540436457,0.130952380952,1,0,0,1.0,1.0,0,0,0,2,cyt 
946,43.2,18,5.385,13,3.399,-2.741,0.178983058824,0.184429511364,166.79,36.9113168079,0.027027027027,0,0,0.018085106383,0.0701754385965,0.0837751855779,3,0.526539278132,0.00108108108108,0.119047619048,1,0,0,1.0,1.0,1.0,1.0,0,2,cyt 
842,38.016,45,4.881,13,3.844,-2.943,0.272309941176,0.218819147727,172.372,36.8940503007,0.0142857142857,0.05,0,0.0145102781137,0.140350877193,0.0977353992849,3,0.519093078759,0.00211552022566,0.136904761905,1,0,0,1.0,1.0,1.0,1.0,0,2,cyt 
743,35.288,18,4.239,14,2.939,-2.773,0.215751117647,0.213664863636,165.573,36.20594782,0,0,0.00653594771242,0.00685871056241,0.0350877192982,0.104054054054,2,0.602165087957,0.00269718617874,0.142857142857,1,0,0,0,0,0,0,0,0,cyt 
629,52.84,24,4.964,14,4.281,-2.166,0.0849435882353,0.206908125,154.411,35.3331777696,0.0185185185185,0,0,0.00975609756098,0.0350877192982,0.0926517571885,6,0.5408,0.00155817174515,0.166666666667,1,0,0,0,0,0,0,0,2,cyt 
627,49.904,27,6.81,15,4.872,-1.501,0.124652235294,0.224525363636,163.953,35.2488979679,0.00925925925926,0.05,0,0.00963081861958,0.0526315789474,0.0913461538462,5,0.523274478331,0.0022581205489,0.14880952381,1,0,0,0,0,0,0,0,2,cyt 
627,46.308,12,4.059,15,4.399,-2.164,0.114327176471,0.2321265,163.117,35.585323825,0.0185185185185,0.05,0,0.00642054574639,0.0701754385965,0.0945512820513,5,0.518459069021,0.00191071738753,0.142857142857,1,0,0,0,0,0,0,0,2,cyt 
419,38.84,45,5.183,13,5.069,-1.779,0.324001352941,0.287104306818,164.832,35.5125478867,0,0,0,0.0149253731343,0.0526315789474,0.122596153846,2,0.55421686747,0.00383496429516,0.130952380952,1,0,0,1.0,1.0,1.0,0,0,0,cyt 
262,39.04,18,5.879,14,3.378,-0.786,0.245432352941,0.227143795455,189.189,36.8356808411,0.0135135135135,0.05,0,0.008,0.122807017544,0.0965250965251,2,0.484496124031,0.00160697887971,0.077380952381,0,0,0,1.0,0,0,0,0,2,cyt 
246,32.652,27,5.784,15,3.086,-1.735,0.390308764706,0.251064738636,169.55,36.563896314,0.0135135135135,0.0454545454545,0,0.00438596491228,0.0877192982456,0.0946502057613,2,0.49173553719,0.00280701754386,0.0952380952381,0,0,0,1.0,0,0,0,0,2,cyt 
309,40.68,36,5.371,12,3.271,-1.41,0.151238647059,0.248542602273,193.295,36.3831882164,0.0263157894737,0,0.00662251655629,0.00996677740864,0.0526315789474,0.104575163399,2,0.52131147541,0.00292397660819,0.160714285714,0,0,0,1.0,0,0,0,0,2,cyt 
539,71.838,72,6.191,12,4.024,-1.939,0.228257470588,0.233613636364,181.023,37.9484786598,0.0135135135135,0,0,0.015037593985,0.0350877192982,0.0559701492537,0,0.510280373832,0.00260180995475,0.172619047619,0,0,0,1.0,0,0,0,0,2,cyt 
576,65.894,45,4.895,13,4.082,-2.035,0.113984058824,0.208141386364,190.15,37.9484067483,0,0.0833333333333,0,0.00716845878136,0.0526315789474,0.104712041885,5,0.487762237762,0.00289768185452,0.113095238095,1,0,0,1.0,0,0,0,0,0,cyt 
330,37.112,27,5.334,14,4.098,-2.173,0.210804470588,0.277020806818,176.182,36.4582788589,0.027027027027,0,0.00662251655629,0.00645161290323,0.122807017544,0.134556574924,4,0.524539877301,0.00255493101686,0.107142857143,1,0,0,1.0,1.0,0,0,0,2,cyt 
155,29.28,36,5.996,15,2.432,-0.851,0.318434705882,0.237101386364,178.666,36.5384084437,0.00714285714286,0.0285714285714,0.00671140939597,0.00740740740741,0.140350877193,0.118421052632,1,0.450331125828,0.00205761316872,0.078431372549,0,0,0,1.0,0,0,0,0,0,cyt 
164,42.12,36,5.76,14,2.453,-1.478,0.280423823529,0.22377875,185.344,36.7923130875,0.00505050505051,0.0285714285714,0.00632911392405,0.00684931506849,0.0877192982456,0.105590062112,0,0.475,0.000907029478458,0.117283950617,0,0,0,1.0,0,0,0,0,0,cyt 
622,34.868,27,5.996,14,3.815,-3.237,0.294331882353,0.19808075,174.098,36.182591733,0.0135135135135,0,0.00621118012422,0.00664451827243,0.0350877192982,0.0872374798061,0,0.553398058252,0.00245205359489,0.160714285714,0,0,0,1.0,0,0,0,0,0,cyt 
710,36.492,18,5.318,15,3.475,-2.994,0.154271705882,0.261598284091,167.418,35.4372124788,0,0.0454545454545,0,0.00578871201158,0.0526315789474,0.107496463932,4,0.533994334278,0.00328469941181,0.142857142857,0,0,0,0,0,0,0,0,0,cyt 
213,36.5,27,5.556,11,2.807,-2.457,0.174390058824,0.283538625,167.817,36.5147682584,0.0263157894737,0,0,0.0153846153846,0.0701754385965,0.0809523809524,5,0.535885167464,0.00383771929825,0.10119047619,0,0,0,1.0,0,0,0,0,2,cyt 
214,34.616,27,5.342,13,2.99,-1.721,0.189752058824,0.274552738636,164.063,36.3339141952,0.0263157894737,0,0.00632911392405,0.0102040816327,0.0877192982456,0.085308056872,4,0.538095238095,0.00372279495991,0.113095238095,0,0,0,1.0,0,0,0,0,2,cyt 
269,32.788,36,0,11,3.777,-2.168,0.300623352941,0.243539977273,171.928,36.2143511962,0.00446428571429,0,0,0.00401606425703,0.0877192982456,0.0789473684211,3,0.415094339623,0.00282352941176,0.107142857143,0,0,0,1.0,0,0,0,0,2,cyt 
270,28.78,9,0,11,3.266,-2.323,0.304682117647,0.247880772727,173.86,36.4031787707,0.00308641975309,0,0,0.00760456273764,0.0877192982456,0.0823970037453,2,0.447368421053,0.00333333333333,0.107142857143,0,0,0,1.0,0,0,0,0,2,cyt 
164,26.764,18,4.462,16,2.472,-1.833,0.307404176471,0.268331045455,170.534,36.9252534312,0.00446428571429,0.0277777777778,0.00653594771242,0.0132450331126,0.0877192982456,0.105590062112,3,0.50625,0.00136054421769,0.0493827160494,0,0,0,1.0,1.0,1.0,1.0,0,0,cyt 
212,25.144,18,6.872,15,5.247,-1.643,0.521338294118,0.328745852273,180.57,37.2591417019,0.0526315789474,0.0322580645161,0,0.0100502512563,0.210526315789,0.138755980861,0,0.576923076923,0.00462962962963,0.047619047619,0,0,0,1.0,1.0,1.0,1.0,0,0,cyt 
370,39.336,27,3.751,13,2.937,-2.719,0.237990352941,0.249408397727,178.523,36.9901599672,0.0135135135135,0,0.00666666666667,0.00573065902579,0.0877192982456,0.0871934604905,0,0.478142076503,0.00207743153919,0.130952380952,1,0,0,1.0,1.0,1.0,1.0,0,0,cyt 
303,41.772,18,6.337,13,4.159,-2.426,0.166974529412,0.272827693182,170.322,35.6004654582,0.0263157894737,0.0714285714286,0.0133333333333,0.00701754385965,0.105263157895,0.133333333333,5,0.538461538462,0.00447984071677,0.0892857142857,1,0,0,1.0,1.0,0,0,0,2,cyt 
333,66.596,36,5.646,10,1.81,-1.692,0.310205,0.214427977273,168.802,37.6075566809,0.00324675324675,0.0277777777778,0,0.00641025641026,0.0175438596491,0.0636363636364,1,0.404255319149,0.00168776371308,0.10119047619,1,0,0,1.0,0,0,0,0,0,cyt 
376,35.968,9,6.498,15,3.742,-1.352,0.324416470588,0.302159295455,172.103,35.287967379,0.0263157894737,0.0571428571429,0.0062893081761,0.0162601626016,0.157894736842,0.117962466488,2,0.524193548387,0.00177909562639,0.0595238095238,0,0,0,1.0,1.0,0,1.0,0,0,cyt 
378,39.884,9,6.382,15,2.711,-2.155,0.333670176471,0.303132875,166.35,35.4024338449,0.0263157894737,0.0322580645161,0.0062893081761,0.0133333333333,0.157894736842,0.117333333333,2,0.529411764706,0.00221141088014,0.107142857143,0,0,0,1.0,1.0,0,1.0,0,0,cyt 
415,64.968,18,5.4,17,4.636,-2.428,0.0933992352941,0.172313261364,171.66,37.9538658345,0.0135135135135,0,0.00595238095238,0.0125628140704,0.0350877192982,0.0970873786408,5,0.493917274939,0.00240448837831,0.154761904762,0,0,0,1.0,1.0,1.0,0,0,0,cyt 
913,59.598,36,4.984,14,3.001,-0.737,0.200015294118,0.205834454545,193.525,36.8063446502,0.00925925925926,0.027027027027,0.00613496932515,0.014348785872,0.105263157895,0.0934065934066,1,0.529152915292,0.00292397660819,0.154761904762,1,0,0,1.0,1.0,1.0,0,0,2,cyt 
595,31.208,54,5.228,14,3.18,-1.429,0.179297235294,0.212340090909,190.194,37.1499239255,0.0263157894737,0.0416666666667,0,0.00684931506849,0.0701754385965,0.0743243243243,3,0.514382402707,0.00328502415459,0.113095238095,1,0,0,1.0,1.0,1.0,0,0,0,cyt 
360,39.128,27,5.896,14,2.076,-2.31,0.266418411765,0.232634386364,184.616,37.1370178371,0.027027027027,0.0294117647059,0,0.0058651026393,0.105263157895,0.0840336134454,0,0.533707865169,0.00332225913621,0.166666666667,0,0,0,1.0,1.0,1.0,0,0,0,cyt 
802,57.838,0,3.871,10,4.068,-3.374,0.126456470588,0.234891318182,176.122,36.6256856629,0.0263157894737,0.0810810810811,0.0062893081761,0.0228716645489,0.0175438596491,0.0775969962453,3,0.553884711779,0.0028417163967,0.0892857142857,0,0,0,1.0,1.0,0,0,0,0,cyt 
593,38.804,18,4.773,16,2.982,-1.344,0.203249470588,0.239257931818,178.653,37.1054631002,0.0526315789474,0,0,0.00688468158348,0.0701754385965,0.0830508474576,2,0.461799660441,0.00347826086957,0.119047619048,1,0,0,1.0,1.0,0,0,0,0,cyt 
780,44.676,18,4.907,13,3.725,-2.463,0.185591235294,0.18599875,179.766,35.7568940335,0.00925925925926,0.0333333333333,0.0062893081761,0.0142857142857,0.0350877192982,0.0604890604891,2,0.489690721649,0.0030701754386,0.119047619048,0,0,0,1.0,1.0,1.0,0,0,0,cyt 
457,60.254,27,5.357,15,3.626,-2.093,0.135414058824,0.223499420455,189.012,37.74171666,0.00277777777778,0,0,0.00440528634361,0.0526315789474,0.0881057268722,1,0.549668874172,0.00253500724288,0.0833333333333,1,0,0,1.0,0,0,0,0,2,cyt 
456,42.258,27,4.545,15,5.119,-1.852,0.213776176471,0.241533386364,185.511,36.898085135,0,0,0.0059880239521,0.00662251655629,0.0877192982456,0.0927152317881,2,0.575221238938,0.00229885057471,0.10119047619,1,0,0,1.0,0,0,0,0,2,cyt 
892,65.418,27,6.501,14,5.767,-2.231,0.230196588235,0.206241875,167.899,38.0813476881,0.0526315789474,0.0294117647059,0,0.00572082379863,0.0526315789474,0.095613048369,3,0.536036036036,0.00163151852076,0.125,1,0,0,0,0,0,0,0,0,cyt 
1061,46.072,27,5.145,15,5.287,-1.113,0.148903529412,0.240942590909,182.12,36.8503754059,0.0185185185185,0.0277777777778,0,0.00760456273764,0.105263157895,0.119092627599,3,0.544938505203,0.00187246963563,0.107142857143,1,0,0,1.0,0,1.0,0,0,2,cyt 
2236,43.34,18,5.947,17,4.276,-1.976,0.306031058824,0.326375375,155.554,37.7838845287,0.0135135135135,0,0,0.00719101123596,0.0701754385965,0.0788177339901,3,0.558243727599,0.00282761078769,0.107142857143,1,0,0,1.0,0,1.0,0,0,0,cyt 
2225,26.504,27,6.274,13,4.248,-2.008,0.270780352941,0.342921727273,169.235,36.5836091337,0.0135135135135,0,0.00666666666667,0.00725294650952,0.0701754385965,0.0904590459046,2,0.586672669968,0.00319992358391,0.142857142857,1,0,0,1.0,0,1.0,0,0,0,cyt 
2242,33.528,36,6.988,13,5.016,-1.523,0.252937294118,0.328085215909,170.83,36.8502770509,0.0135135135135,0,0,0.00805008944544,0.0701754385965,0.089772219741,2,0.549151027703,0.0034503450345,0.178571428571,1,0,0,1.0,0,1.0,0,0,0,cyt 
329,33.408,36,6.046,15,3.404,-1.9,0.221840294118,0.281804715909,185.863,37.2433615785,0.0135135135135,0.0454545454545,0,0.00961538461538,0.140350877193,0.0950920245399,2,0.556923076923,0.00307587149692,0.0714285714286,1,0,0,1.0,0,0,0,0,2,cyt 
77,32.2,18,5.989,13,2.253,-2.008,0.323354647059,0.264634586667,180.588,36.3416174932,0.0135135135135,0.0625,0,0,0.0701754385965,0.0540540540541,1,0.465753424658,0.00187969924812,0.08,0,0,0,1.0,0,0,0,1.0,2,cyt 
411,44.868,9,5.846,15,2.844,-4.751,0.179576294118,0.234001772727,177.885,37.7231629926,0.0135135135135,0.0571428571429,0.0120481927711,0.0124688279302,0.0877192982456,0.0906862745098,2,0.5085995086,0.00152284263959,0.10119047619,1,0,0,1.0,0,0,0,0,0,cyt 
411,40.996,18,5.734,15,3.381,-4.771,0.186515294118,0.212591647727,168.562,36.8411406241,0.0135135135135,0.0454545454545,0.0120481927711,0.00503778337531,0.0701754385965,0.0955882352941,3,0.498771498771,0.00142085819835,0.0892857142857,1,0,0,1.0,0,0,0,0,0,cyt 
203,39.744,36,5.827,13,2.766,-1.948,0.299884588235,0.295119920455,180.459,37.9118784472,0.0526315789474,0.047619047619,0,0.0157068062827,0.19298245614,0.085,2,0.447236180905,0.00231347599769,0.0892857142857,1,0,0,1.0,1.0,1.0,0,0,2,cyt 
213,36.056,9,6.516,13,2.938,-1.725,0.399750411765,0.288795318182,170.239,36.5212044976,0.0263157894737,0.0714285714286,0,0.010152284264,0.157894736842,0.119047619048,2,0.526315789474,0.00246710526316,0.077380952381,0,0,0,1.0,1.0,1.0,0,0,2,cyt 
660,29.116,36,5.93,12,3.746,-0.983,0.341244764706,0.305619318182,172.719,37.2134718064,0.0526315789474,0,0.00653594771242,0.0229357798165,0.0175438596491,0.0334855403349,1,0.580792682927,0.00131186642815,0.0833333333333,1,0,0,1.0,1.0,0,0,0,2,cyt 
1427,41.92,27,5.775,12,2.532,-2.011,0.300209529412,0.272097852273,190.533,35.8528348391,0.00892857142857,0.0625,0,0.0161857846587,0.0175438596491,0.0442415730337,0,0.41180604357,0.00101070599686,0.14880952381,1,0,0,1.0,0,0,0,0,2,cyt 
134,30.668,27,0,14,2.062,-1.882,0.212379823529,0.231849943182,169.198,34.6498156,0.0263157894737,0.0333333333333,0.00833333333333,0,0.105263157895,0.0992366412214,4,0.423076923077,0.00306905370844,0.0757575757576,1,0,0,1.0,0,1.0,0,0,2,cyt 
133,40.5,27,4.609,12,1.99,-2.763,0.156208764706,0.179828306818,157.858,34.4813824341,0.00295857988166,0.05,0.00787401574803,0,0.0877192982456,0.0692307692308,5,0.457364341085,0.00326086956522,0.0992366412214,1,0,0,1.0,0,1.0,0,0,2,cyt 
136,30.192,9,4.953,16,2.087,-1.532,0.163819117647,0.203708329545,182.083,35.7012260909,0.0263157894737,0.047619047619,0.00826446280992,0.00862068965517,0.0877192982456,0.0526315789474,3,0.477272727273,0.0021186440678,0.111940298507,1,0,0,1.0,0,1.0,0,0,2,cyt 
137,26.484,9,5.09,16,2.505,-1.661,0.179681705882,0.228626261364,181.972,35.2927465414,0.0263157894737,0.047619047619,0.00819672131148,0.00862068965517,0.140350877193,0.0970149253731,3,0.473684210526,0.00367647058824,0.0962962962963,1,0,0,1.0,0,1.0,0,0,2,cyt 
567,42.508,18,6.553,14,4.179,-3.229,0.144300764706,0.277701136364,164.765,36.9356141208,0,0.037037037037,0.00641025641026,0.00891265597148,0.0877192982456,0.0744680851064,4,0.495559502664,0.00274223034735,0.142857142857,1,0,0,1.0,0,0,0,0,2,cyt 
235,36.988,36,4.585,11,1.95,-1.914,0.295717352941,0.211038340909,176.204,38.1277524632,0.00505050505051,0.05,0.00613496932515,0.0138888888889,0.122807017544,0.0905172413793,3,0.411255411255,0.00108932461874,0.113095238095,1,0,0,1.0,0,0,0,0,2,cyt 
439,44.664,27,6.274,14,3.795,-2.659,0.114677176471,0.213635272727,148.438,36.0718902437,0.027027027027,0.03125,0,0.00921658986175,0.0526315789474,0.0940366972477,7,0.51724137931,0.00252375296912,0.214285714286,1,0,0,1.0,0,0,0,0,2,cyt 
1499,98.366,27,4.106,12,5.272,-1.843,0.318356352941,0.237553647727,180.625,36.5980034027,0.00267379679144,0.0540540540541,0.00621118012422,0.00606877950101,0.0701754385965,0.0969251336898,1,0.496989966555,0.003005033431,0.14880952381,1,0,0,1.0,0,0,0,0,2,cyt 
974,46.62,36,5.627,11,3.785,-1.942,0.248027882353,0.233521102273,183.287,37.4284248495,0.0263157894737,0.030303030303,0,0.0278063851699,0.0175438596491,0.0576725025747,0,0.549484536082,0.000931749359422,0.178571428571,1,0,0,0,0,0,0,0,0,cyt 
