@RELATION /share/usr/briese/Pythonscrips/models/bacello_animals_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal26 numeric 
@ATTRIBUTE Mip_signal13 numeric 
@ATTRIBUTE AutoCorrelatuion|d=3|1-20|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=5|1-30|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1--1|charge numeric 
@ATTRIBUTE Paacount|d=3|1-30|leucine|L numeric 
@ATTRIBUTE letterCount|1-30|C|aminoacid numeric 
@ATTRIBUTE maxPaacountNormed|-30--1|cysteine|C numeric 
@ATTRIBUTE maxPaacountNormed|1-90|hydrophob_very|2 numeric 
@ATTRIBUTE letterCountNormed|1-20|1|charged numeric 
@ATTRIBUTE maxPaacount|-100--1|structure_none|0 numeric 
@ATTRIBUTE maxPaacount|1--1|structure_sheet|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE 0005739 numeric 
@ATTRIBUTE 0005634 numeric 
@ATTRIBUTE 0016740 numeric 
@ATTRIBUTE 0005576 numeric 
@ATTRIBUTE go_one numeric 
@ATTRIBUTE response {cyt,mTP,nuc,SR} 
 
@DATA 
836,67.996,-1.038,0.269890625,36.6597012083,37.5159316206,0.0384615384615,1,0,0.0340909090909,0.0103092783505,0.130434782609,0.0517448856799,0,0,0,1.0,0,0,8,nuc 
840,86.692,-2.453,0.100378875,35.2735691667,38.0974284468,0.0,0,0,0.00574712643678,0.0280373831776,0.109756097561,0.0607533414338,0,0,0,1.0,1.0,0,8,nuc 
425,51.01,-3.05,0.1042479375,24.5021229167,36.7252650355,0.0,1,0,0.0227272727273,0.117647058824,0.134020618557,0.0924170616114,0,0,0,1.0,0,0,0,nuc 
195,24.692,-2.017,0.256022,33.1921175,37.1320769167,0.0384615384615,2,0.01,0.113636363636,0.142857142857,0.112359550562,0.0989583333333,0,0,0,1.0,0,0,8,nuc 
235,39.516,-2.24,0.0810579375,37.849037,36.9727239138,0.0,1,0,0.0681818181818,0.185185185185,0.116279069767,0.0742358078603,0,0,0,1.0,0,0,8,nuc 
291,30.984,-2.208,0.25733225,32.72001,35.5204370521,0.0,1,0,0.0795454545455,0.0652173913043,0.114583333333,0.113475177305,0,0,0,1.0,0,0,8,nuc 
766,40.134,-1.439,0.353496,39.0766415833,35.9129036894,0.0,1,0,0.0568181818182,0.0181818181818,0.0454545454545,0.0614973262032,0,0,0,1.0,0,0,0,nuc 
760,80.266,-1.683,0.15918625,48.7323285833,36.0743292774,0.0,0,0,0.0340909090909,0.017094017094,0.103448275862,0.0794078061911,0,0,0,1.0,1.0,0,8,nuc 
315,126.588,-3.592,0.0695155,32.3494066667,39.2147718558,0.0,1,0,0.0681818181818,0.089552238806,0.290697674419,0.0372881355932,0,0,0,0,0,0,0,nuc 
1471,66.806,-1.682,0.0842203125,38.7263620833,35.8067320988,0.0,0,0.00833333333333,0.0681818181818,0.027027027027,0.221052631579,0.0631434454358,0,0,0,0,0,0,0,nuc 
332,68.112,-2.16,0.109590375,43.754550125,35.9423697872,0.0,0,0,0.0117647058824,0.0222222222222,0.34693877551,0.0303951367781,0,0,0,1.0,0,0,0,nuc 
536,38.142,-2.466,0.2887500625,31.2383417917,36.4723852514,0.0,0,0,0.0909090909091,0.0405405405405,0.0795454545455,0.0325670498084,0,0,0,0,0,0,0,nuc 
374,41.3,-1.777,0.31949775,32.1783654167,39.072992345,0.0384615384615,0,0,0.0387596899225,0.0731707317073,0.152173913043,0.0446927374302,0,0,0,0,0,0,0,nuc 
327,57.482,-2.975,0.1823476875,43.6290896667,40.4834604784,0.0,0,0,0.00348432055749,0.0333333333333,0.132653061224,0.0634920634921,0,0,0,1.0,1.0,0,8,nuc 
629,48.792,-0.687,0.452670125,32.636672,37.4920350144,0.0384615384615,4,0,0.181818181818,0.0,0.0898876404494,0.11525974026,0,0,0,1.0,0,0,8,nuc 
380,34.304,-1.871,0.337903,38.921849,38.4507820186,0.0384615384615,0,0,0.0909090909091,0.0363636363636,0.20987654321,0.0489130434783,0,0,0,1.0,0,0,8,nuc 
224,59.934,-2.237,0.19731375,38.4737627917,38.64797519,0.0,0,0,0.0681818181818,0.0606060606061,0.0919540229885,0.0730593607306,0,0,1.0,1.0,0,1.0,0,nuc 
1468,67.946,-2.288,0.2966169375,33.9860891667,37.9936062225,0.0,2,0,0.0454545454545,0.0103626943005,0.105263157895,0.0406896551724,0,0,0,0,0,0,2,nuc 
1213,55.652,-2.757,0.1451105625,33.0146099167,35.8360408273,0.0,1,0,0.0340909090909,0.015,0.126436781609,0.0421836228288,0,0,0,0,0,0,2,nuc 
258,86.02,-1.562,0.2591740625,52.062089,38.7484208863,0.0,0,0,0.0681818181818,0.0232558139535,0.147727272727,0.0699588477366,0,0,0,1.0,0,0,0,nuc 
837,33.128,-3.385,0.2684795625,36.83876025,38.1959857182,0.0,0,0.0185185185185,0.000856164383562,0.0111111111111,0.126436781609,0.0582524271845,1,0,1.0,1.0,1.0,0,8,nuc 
524,84.416,-2.127,0.176395125,39.4754068333,36.7762474587,0.0,0,0.0357142857143,0.0454545454545,0.0307692307692,0.122448979592,0.0729366602687,1,0,0,0,0,0,2,nuc 
538,128.806,-1.192,0.1194110625,57.8832458333,38.6976928355,0.0,1,0,0.0113636363636,0.0,0.301075268817,0.0504672897196,0,0,0,1.0,0,0,2,nuc 
253,142.468,-1.204,0.041018125,64.732105,43.31024338,0.0,1,0,0.0340909090909,0.0,0.0989010989011,0.0717299578059,1,0,1.0,1.0,0,1.0,0,nuc 
446,49.136,-1.334,0.12593075,34.4133886667,35.2359254153,0.0,1,0,0.0681818181818,0.0555555555556,0.177777777778,0.0623556581986,0,0,0,1.0,0,0,8,nuc 
478,85.766,-2.336,0.135289125,37.2904695,42.6101417937,0.0,0,0,0.0681818181818,0.0294117647059,0.113402061856,0.0238095238095,0,0,0,0,0,0,0,nuc 
1959,84.998,-0.238,0.275501375,32.6223641667,35.4180349223,0.0,1,0,0.0340909090909,0.00342465753425,0.105882352941,0.053735926305,0,0,0,0,0,0,0,nuc 
798,48.182,-1.619,0.2995924375,45.2427735,38.6688993447,0.0,0,0,0.0340909090909,0.0112359550562,0.101123595506,0.0550576184379,0,0,0,1.0,1.0,0,0,nuc 
1431,111.47,-1.846,0.42046925,33.19461325,35.9425175749,0.0384615384615,3,0,0.102272727273,0.0,0.231707317073,0.0357643758766,0,0,0,1.0,1.0,0,8,nuc 
597,59.15,-2.757,0.135753375,31.4371523333,37.4741279714,0.0769230769231,0,0,0.0909090909091,0.0752688172043,0.151162790698,0.0639032815199,0,0,0,0,0,0,0,nuc 
377,46.612,-3.243,0.3168781875,27.6642085,35.527480885,0.0,1,0,0.0568181818182,0.106382978723,0.0947368421053,0.0974930362117,0,0,0,1.0,0,0,8,nuc 
2144,50.194,-2.875,0.2192494375,33.997789,36.1227513942,0.0384615384615,0,0.00649350649351,0.0568181818182,0.00392156862745,0.170454545455,0.0621761658031,0,0,0,1.0,0,0,0,nuc 
510,85.226,-2.183,0.13507425,25.7835616667,33.309722284,0.0,1,0,0.102272727273,0.0416666666667,0.19587628866,0.044,1,0,0,1.0,0,0,8,nuc 
589,68.198,-1.836,0.1392585625,28.194656125,31.6897682253,0.0,0,0,0.0681818181818,0.0324675324675,0.220930232558,0.034188034188,1,0,0,1.0,0,0,8,nuc 
306,43.068,-1.074,0.1298995625,39.8062476667,35.7731404323,0.0384615384615,0,0,0.102272727273,0.0166666666667,0.358024691358,0.0415224913495,0,0,1.0,1.0,0,0,8,nuc 
391,33.2,-1.972,0.2718545625,33.1451888333,40.0194114871,0.0,0,0,0.0909090909091,0.0625,0.282352941176,0.0320855614973,0,0,1.0,1.0,0,0,8,nuc 
558,39.462,-2.811,0.27014425,40.7935533333,36.8298103892,0.0,0,0,0.0454545454545,0.0,0.129411764706,0.0554528650647,0,0,0,1.0,0,0,0,nuc 
729,51.646,-1.761,0.187881125,28.7744805,37.2755187782,0.0,0,0,0.0229885057471,0.0674157303371,0.0731707317073,0.0351123595506,0,0,0,0,0,0,0,nuc 
633,62.332,-3.288,0.121082375,27.9233169167,37.8457524317,0.0,0,0,0.0454545454545,0.0549450549451,0.157894736842,0.0573248407643,0,0,0,0,0,0,0,nuc 
405,38.74,-4.635,0.154557375,34.0432505,37.2237238109,0.0,1,0,0.0681818181818,0.0238095238095,0.0851063829787,0.0546875,0,0,0,0,0,0,0,nuc 
213,63.31,-2.751,0.107492875,24.3669365,35.8418838667,0.0,0,0,0.0227272727273,0.125,0.154761904762,0.0721153846154,0,0,0,1.0,1.0,0,8,nuc 
380,54.492,-2.683,0.1347496875,37.2910595833,40.4256965676,0.0,0,0,0.0568181818182,0.0566037735849,0.10989010989,0.0619946091644,0,0,0,1.0,0,0,2,nuc 
76,31.372,-2.275,0.272935,29.8660965,31.3336147397,0.0,0,0,0.0540540540541,0.1875,0.234375,0.0862068965517,0,0,0,1.0,0,0,0,nuc 
456,129.978,-2.191,0.3245595,34.4019802083,39.9819327704,0.0,0,0,0.0454545454545,0.0714285714286,0.1,0.0384615384615,0,0,0,1.0,0,0,0,nuc 
769,43.694,-2.678,0.250054625,33.076051,36.0150490392,0.0,0,0,0.0340909090909,0.0,0.0957446808511,0.0478087649402,1,0,0,1.0,0,0,0,nuc 
155,27.164,-1.279,0.279838125,36.5825105,35.8750992961,0.0,1,0.00555555555556,0.0681818181818,0.0,0.126436781609,0.0694444444444,0,0,0,1.0,0,0,8,nuc 
184,44.828,-2.28,0.1977478125,35.689579,40.3261077127,0.0,0,0,0.0568181818182,0.0714285714286,0.10989010989,0.0685714285714,0,0,1.0,1.0,0,0,0,nuc 
291,48.82,-0.547,0.060409,48.7413451667,40.4962557708,0.0,0,0,0.0340909090909,0.0952380952381,0.0833333333333,0.0661764705882,0,0,0,1.0,0,0,0,nuc 
416,31.824,-2.335,0.2647738125,34.5584491667,36.8759410799,0.0,0,0,0.0454545454545,0.0625,0.113636363636,0.0665024630542,0,0,0,0,0,0,0,nuc 
106,53.768,-2.723,0.2538089375,34.1525748333,41.2849559612,0.0,0,0,0.00574712643678,0.214285714286,0.207317073171,0.0224719101124,0,0,0,1.0,0,0,0,nuc 
285,32.984,-2.293,0.1890359375,36.5401188333,36.6213416702,0.115384615385,0,0,0.0681818181818,0.0833333333333,0.1625,0.0664206642066,0,0,0,1.0,0,0,0,nuc 
919,108.158,-2.379,0.3422374375,30.1829733333,40.0163176266,0.0384615384615,2,0,0.113636363636,0.0131578947368,0.166666666667,0.0353200883002,0,0,0,1.0,0,0,8,nuc 
418,49.236,-2.414,0.276545625,30.4181958333,35.521648159,0.0,0,0.0128205128205,0.0454545454545,0.109090909091,0.224719101124,0.0592592592593,0,0,0,1.0,0,0,8,nuc 
249,48.922,-2.227,0.284620875,31.3575083333,36.9095502642,0.0,0,0.0128205128205,0.0402298850575,0.0952380952381,0.166666666667,0.0537190082645,0,0,0,1.0,0,0,8,nuc 
181,34.908,-1.93,0.228190125,33.7546596667,39.2797543708,0.0,2,0,0.113636363636,0.130434782609,0.134831460674,0.0685714285714,0,0,0,1.0,0,0,8,nuc 
1234,115.168,-2.711,0.1130300625,37.8273541667,39.6504325678,0.0,0,0,0.0454545454545,0.0277777777778,0.104651162791,0.0528885272579,0,0,0,0,0,0,0,nuc 
1207,62.466,-2.155,0.2162881875,38.1127691667,37.0501792733,0.0,0,0,0.0340909090909,0.00602409638554,0.0919540229885,0.0630782169891,1,0,1.0,1.0,1.0,1.0,2,nuc 
508,53.808,-1.146,0.07161825,40.6173976667,37.9911968733,0.0384615384615,1,0,0.0909090909091,0.0597014925373,0.093023255814,0.0674846625767,1,0,0,0,0,0,0,nuc 
758,199.07,-2.706,0.2308965625,39.790954625,40.3125968887,0.0,0,0,0.0909090909091,0.0217391304348,0.15,0.0311231393775,0,0,0,1.0,0,0,2,nuc 
1297,49.818,-1.636,0.2467026875,44.8684611667,38.6319161476,0.0,0,0,0.0454545454545,0.0,0.0927835051546,0.0511231603408,0,0,0,0,0,0,0,nuc 
172,33.548,-1.753,0.3520391875,38.6316895,32.5372379645,0.0,0,0,0.0909090909091,0.0,0.142857142857,0.101796407186,0,0,0,1.0,1.0,0,1,nuc 
329,31.252,-1.888,0.286354875,33.00784775,37.5446810859,0.0,0,0,0.0681818181818,0.047619047619,0.0967741935484,0.064308681672,1,0,0,0,0,0,8,nuc 
856,103.728,-1.839,0.177485125,45.4531380833,37.5609247843,0.0,1,0,0.0568181818182,0.0,0.16091954023,0.0630202140309,1,0,0,0,0,0,2,nuc 
490,57.774,-1.961,0.2676505,31.7697981667,35.9419949179,0.0,0,0,0.0795454545455,0.117647058824,0.253012048193,0.0276008492569,0,0,0,1.0,0,0,0,nuc 
665,73.33,-2.141,0.1222866875,42.734139125,37.844490213,0.0,0,0,0.0229885057471,0.00917431192661,0.166666666667,0.031007751938,0,0,0,1.0,0,0,8,nuc 
734,33.124,-2.824,0.261569125,33.0055755,34.5791218673,0.0,1,0,0.102272727273,0.0151515151515,0.170731707317,0.0536451169188,0,0,1.0,1.0,0,0,0,nuc 
964,27.188,-1.44,0.4447841875,36.955304,37.0375937253,0.0384615384615,1,0.01,0.0795454545455,0.0,0.125,0.0333680917623,0,0,0,1.0,0,0,8,nuc 
375,53.512,-2.672,0.34569075,34.7455913333,36.8048420188,0.0,0,0,0.0909090909091,0.063829787234,0.228260869565,0.0647887323944,0,0,0,0,0,0,0,nuc 
146,32.368,-0.817,0.267374875,36.2138975833,32.5783749231,0.0769230769231,0,0,0.181818181818,0.0606060606061,0.214285714286,0.062015503876,0,0,0,1.0,0,0,0,nuc 
336,25.964,-2.384,0.26904275,38.2040675833,38.399802964,0.0,1,0,0.125,0.0,0.102272727273,0.0572289156627,1,0,0,0,0,0,0,nuc 
543,49.68,-3.27,0.224828875,33.8447486667,36.8993372444,0.0384615384615,2,0,0.0795454545455,0.0526315789474,0.166666666667,0.0587121212121,0,0,0,0,0,0,0,nuc 
228,20.12,-2.872,0.326631,31.10701325,35.9541663689,0.0,0,0,0.0229885057471,0.0,0.129032258065,0.0913461538462,0,0,0,0,0,0,8,nuc 
924,81.484,-2.507,0.3359030625,35.4797909167,36.5739708122,0.0,1,0,0.113636363636,0.00877192982456,0.125,0.0537280701754,0,0,0,1.0,0,0,8,nuc 
274,29.252,-1.45,0.3252149375,34.3232165,38.3548988561,0.0,1,0,0.0795454545455,0.0344827586207,0.166666666667,0.0641509433962,0,0,0,0,0,0,0,nuc 
852,54.118,-0.826,0.2974868125,35.2803005417,36.6741418233,0.0,0,0,0.0113636363636,0.0,0.134831460674,0.0545023696682,0,0,0,0,0,0,0,nuc 
123,35.1,-1.236,0.1677526875,36.4864881667,38.0576690667,0.0769230769231,0,0,0.0795454545455,0.133333333333,0.0816326530612,0.114035087719,0,0,0,1.0,0,0,8,nuc 
360,89.93,-1.944,0.1865944375,42.389076375,42.3711638487,0.0,0,0,0.0340909090909,0.0810810810811,0.129411764706,0.0481586402266,0,0,0,1.0,0,0,0,nuc 
388,155.798,-1.839,0.23535,35.6967653333,40.2974068052,0.0,5,0,0.0795454545455,0.0350877192982,0.123711340206,0.0418848167539,0,0,0,1.0,0,0,0,nuc 
1153,35.62,-3.147,0.29571925,34.1410983333,36.4126914243,0.0,0,0,0.0568181818182,0.015873015873,0.215909090909,0.0227670753065,0,0,0,0,0,0,0,nuc 
1133,38.72,-1.559,0.28663875,31.9217735833,36.1172504009,0.0,1,0,0.0340909090909,0.012987012987,0.25,0.0232974910394,0,0,0,0,0,0,0,nuc 
1594,59.746,-2.841,0.335110375,32.7314592917,35.5664256952,0.0,0,0,0.0402298850575,0.0149253731343,0.139784946237,0.0251572327044,0,0,0,1.0,0,0,0,nuc 
324,59.952,-2.007,0.1571766875,42.8491234167,35.9362949346,0.0384615384615,3,0,0.102272727273,0.037037037037,0.191011235955,0.0636942675159,0,0,0,1.0,0,0,0,nuc 
847,52.794,-3.346,0.0834215,37.212791,36.7598362903,0.0,0,0,0.0340909090909,0.0148148148148,0.172839506173,0.036231884058,0,0,0,1.0,0,0,0,nuc 
194,52.392,-2.795,0.1064420625,41.5282088333,36.7838218639,0.0,2,0,0.0340909090909,0.04,0.148936170213,0.0659340659341,0,0,0,0,0,0,0,nuc 
297,32.944,-1.771,0.20225475,35.2858048333,37.1653542789,0.0,1,0.00649350649351,0.0681818181818,0.0625,0.0340909090909,0.0694444444444,0,0,0,1.0,0,0,0,nuc 
597,42.418,-2.002,0.2831643125,45.6134928333,37.5119141785,0.0,1,0,0.0681818181818,0.0,0.133333333333,0.0569948186528,0,0,0,1.0,1.0,0,0,nuc 
462,87.344,-2.377,0.2031475625,28.6646926667,38.861646793,0.0,0,0,0.0454545454545,0.0508474576271,0.0879120879121,0.0544217687075,0,0,0,0,0,0,0,nuc 
718,66.222,-1.44,0.293996875,35.0522698333,36.8651198042,0.0769230769231,0,0,0.0459770114943,0.0234375,0.123456790123,0.0252100840336,0,0,0,0,0,0,0,nuc 
274,50.312,-1.8,0.2846504375,28.18100125,36.8555651144,0.0,0,0,0.113636363636,0.117647058824,0.0816326530612,0.0669291338583,0,0,0,1.0,0,0,0,nuc 
205,38.372,-2.034,0.15796275,32.63109775,34.8818769505,0.0,0,0,0.136363636364,0.0666666666667,0.141304347826,0.124324324324,0,0,0,1.0,0,0,8,nuc 
2089,66.84,-3.545,0.0819156875,22.6701464167,36.4662997124,0.0,1,0,0.0689655172414,0.0325732899023,0.181818181818,0.0618357487923,0,0,0,0,0,0,0,nuc 
634,42.436,-2.1,0.1656661875,36.577801625,35.8329627718,0.0,0,0,0.0344827586207,0.0185185185185,0.19387755102,0.0308943089431,0,0,0,0,0,0,0,nuc 
2212,106.914,-1.977,0.37394025,39.254646,36.7092327374,0.0,2,0,0.0681818181818,0.0,0.581632653061,0.0512239347235,0,0,0,0,0,0,0,nuc 
270,50.284,-2.359,0.153846375,36.4097648333,34.8460138839,0.0,0,0,0.102272727273,0.0681818181818,0.244680851064,0.0343511450382,0,0,0,1.0,0,0,8,nuc 
246,40.06,-1.282,0.252532,30.8814588333,37.566482963,0.0,0,0,0.147727272727,0.09375,0.21686746988,0.0781893004115,0,0,0,1.0,0,0,8,nuc 
268,49.108,-2.784,0.200513375,31.72593075,35.8143448189,0.0384615384615,0,0,0.136363636364,0.133333333333,0.145833333333,0.0384615384615,0,0,0,1.0,0,0,8,nuc 
401,53.296,-3.221,0.2300674375,33.6510475,38.0615314573,0.0,0,0,0.0909090909091,0.0535714285714,0.122222222222,0.0597402597403,0,0,0,0,0,0,0,nuc 
615,27.456,-1.739,0.299247875,37.7616086667,36.9507590294,0.0384615384615,0,0,0.136363636364,0.025974025974,0.181818181818,0.0567612687813,0,0,0,0,0,0,0,nuc 
773,66.146,-2.209,0.138350875,42.4824091667,37.1266395948,0.0,1,0,0.0454545454545,0.00900900900901,0.129411764706,0.075422626788,0,0,0,1.0,1.0,0,8,nuc 
754,95.474,-1.951,0.1243225625,43.8861399167,38.3350126711,0.0,0,0,0.0340909090909,0.0326086956522,0.125,0.0798376184032,0,0,0,0,0,0,0,nuc 
898,85.242,-2.912,0.123359,32.4217799167,37.3389046034,0.0,1,0,0.0568181818182,0.027027027027,0.197674418605,0.079275198188,0,0,0,0,0,0,0,nuc 
459,51.764,-1.989,0.2262348125,40.1923203333,36.8602018596,0.0,0,0,0.0574712643678,0.0526315789474,0.0689655172414,0.0870535714286,0,0,0,0,0,0,0,nuc 
207,42.868,-2.006,0.177975875,33.3617695,37.4998614706,0.0384615384615,2,0,0.0568181818182,0.277777777778,0.0588235294118,0.0698924731183,0,0,0,1.0,1.0,0,8,nuc 
293,58.49,-2.614,0.316472875,29.9834305833,41.1808630897,0.0,0,0,0.0454545454545,0.0526315789474,0.182926829268,0.0640569395018,0,0,0,1.0,0,0,0,nuc 
964,46.242,-2.032,0.352374875,38.2325085833,35.8762034079,0.0,0,0,0.102272727273,0.0188679245283,0.261904761905,0.0285110876452,0,0,0,1.0,0,0,8,nuc 
756,48.124,-0.607,0.260264875,36.86443175,36.1076986959,0.0,0,0,0.125,0.0190476190476,0.193548387097,0.0629183400268,0,0,1.0,1.0,0,0,8,nuc 
610,39.208,-1.995,0.216922375,29.9763150833,34.9659521895,0.0,2,0,0.170454545455,0.0337078651685,0.291666666667,0.0623946037099,1,0,0,1.0,0,0,8,nuc 
1030,29.28,-0.986,0.4078431875,31.9043693333,36.1831529805,0.0384615384615,0,0,0.136363636364,0.00934579439252,0.125,0.0498046875,0,0,0,0,0,0,0,nuc 
411,62.332,-1.543,0.2512005,32.673515,31.9918876348,0.0,0,0,0.113636363636,0.0143884892086,0.183673469388,0.0350877192982,0,0,0,1.0,0,0,8,nuc 
502,83.718,-2.177,0.1585486875,41.6035891667,36.5564467315,0.0384615384615,0,0,0.0681818181818,0.0144927536232,0.162790697674,0.0424242424242,1,0,0,1.0,0,0,2,nuc 
681,101.776,-1.168,0.1469300625,42.8020811667,34.9524718319,0.0,2,0,0.113636363636,0.0118343195266,0.122222222222,0.0375375375375,0,0,0,1.0,0,0,0,nuc 
860,143.32,-1.841,0.2797763125,29.6987392083,37.1635633664,0.0,0,0,0.0454545454545,0.0179640718563,0.093023255814,0.036299765808,0,0,1.0,1.0,0,0,0,nuc 
728,64.356,-3.129,0.1346184375,29.3316216667,36.453631811,0.0,1,0,0.0568181818182,0.0540540540541,0.19587628866,0.0472878998609,0,0,1.0,1.0,0,0,8,nuc 
204,70.772,-3.303,0.18512375,31.0843487917,36.1000406219,0.0,0,0,0.125,0.111111111111,0.197674418605,0.0569948186528,0,0,0,1.0,0,0,0,nuc 
239,59.78,-1.616,0.15243925,44.1670185,37.6499805551,0.0,0,0,0.113636363636,0.0263157894737,0.231578947368,0.0540540540541,0,0,0,1.0,0,0,0,nuc 
1039,92.692,-1.998,0.206148375,45.6816833333,36.6560603108,0.0,0,0,0.0113636363636,0.0112994350282,0.157894736842,0.0411764705882,0,0,0,0,0,0,0,nuc 
512,58.006,-1.833,0.2207795,33.4582033333,37.0968145737,0.0,1,0,0.113636363636,0.0526315789474,0.141176470588,0.0649087221095,0,0,0,1.0,0,0,8,nuc 
580,64.728,-2.558,0.188923,44.5630260833,36.8705713865,0.0384615384615,0,0,0.0193798449612,0.0365853658537,0.14606741573,0.0623885918004,0,0,0,1.0,1.0,0,8,nuc 
1866,26.596,-1.508,0.392837875,37.7144061667,37.3929306243,0.0,0,0.00490196078431,0.136363636364,0.0045871559633,0.0975609756098,0.0532258064516,1,0,0,0,0,0,2,nuc 
551,54.42,-1.414,0.281350125,44.841275,39.5364583084,0.0,1,0,0.0909090909091,0.0,0.10989010989,0.0405156537753,0,0,0,0,0,0,0,nuc 
546,56.04,-0.355,0.30435525,46.80234925,38.4037784843,0.0384615384615,0,0,0.0795454545455,0.0,0.142857142857,0.0584905660377,0,0,0,1.0,0,0,8,nuc 
4641,112.932,-2.097,0.36906625,35.8475765,36.6499949526,0.0,0,0.0128205128205,0.0340909090909,0.00182149362477,0.113636363636,0.057322085226,1,0,0,1.0,0,0,2,nuc 
611,100.776,-1.999,0.076093875,28.7354631667,38.4422581645,0.0,0,0,0.0077519379845,0.0481927710843,0.0978260869565,0.0576271186441,0,0,0,1.0,1.0,0,8,nuc 
2004,205.902,-1.349,0.349764375,41.1098414167,36.2776205312,0.0,0,0,0.0568181818182,0.00664451827243,0.132530120482,0.0410205102551,0,0,0,1.0,1.0,0,8,nuc 
788,76.834,-1.017,0.2595338125,29.7429279167,31.3737432866,0.0,0,0,0.0795454545455,0.015306122449,0.2,0.0451030927835,1,0,0,1.0,0,0,0,nuc 
156,41.644,-2.232,0.2908135,34.9013533333,37.456502183,0.0384615384615,0,0,0.0909090909091,0.08,0.0833333333333,0.0653594771242,0,0,1.0,1.0,0,0,8,nuc 
1447,91.852,-2.703,0.11343475,34.06226,35.6539426669,0.0,1,0,0.0348837209302,0.021897810219,0.172043010753,0.0370111731844,0,0,0,1.0,1.0,0,2,nuc 
579,64.388,-2.131,0.144277375,41.092045,38.4275974809,0.0,0,0,0.015503875969,0.025,0.225,0.0336283185841,0,0,0,0,0,0,0,nuc 
2067,105.722,-1.791,0.3210738125,24.0811216667,36.4906758106,0.0384615384615,1,0,0.0681818181818,0.034188034188,0.192771084337,0.030523255814,0,0,0,1.0,0,0,0,nuc 
645,44.14,-1.716,0.2836111875,39.6118445,35.0741821293,0.0,1,0,0.0681818181818,0.00869565217391,0.15625,0.0512820512821,0,0,0,1.0,1.0,0,2,nuc 
549,72.724,-1.541,0.17973225,31.9149255417,37.590857489,0.0,0,0,0.147727272727,0.0363636363636,0.113636363636,0.0465549348231,0,0,0,0,0,0,0,nuc 
580,39.568,-2.489,0.22058275,28.9904660833,36.4212532946,0.0384615384615,1,0,0.0568181818182,0.05,0.195652173913,0.0426287744227,0,0,0,0,0,0,0,nuc 
578,55.06,-3.433,0.099688,30.88071325,34.9064835861,0.0,0,0,0.102272727273,0.0519480519481,0.104651162791,0.102473498233,0,0,0,0,0,0,0,nuc 
280,78.144,-2.829,0.2212304375,38.6719006667,38.7564868339,0.0,0,0,0.0227272727273,0.0769230769231,0.1625,0.0510948905109,0,0,0,1.0,0,0,0,nuc 
380,90.484,-2.698,0.1813083125,40.4591023333,37.9943251804,0.0,0,0,0.0454545454545,0.0571428571429,0.134831460674,0.031914893617,0,0,0,1.0,0,0,8,nuc 
243,41.164,-3.379,0.0987926875,36.9273045417,38.1603875583,0.0,0,0,0.0795454545455,0.16,0.10843373494,0.0803571428571,0,0,0,1.0,0,0,8,nuc 
434,39.116,-1.892,0.17509225,48.1513411667,37.6092601508,0.0,0,0.00526315789474,0.0795454545455,0.0338983050847,0.0804597701149,0.0821256038647,0,0,0,0,1.0,0,0,nuc 
270,50.108,-1.556,0.2188779375,44.1818686667,37.5824584232,0.0,1,0,0.0909090909091,0.0,0.104651162791,0.0653846153846,0,0,0,0,0,0,0,nuc 
127,35.048,-2.084,0.23835,35.7832636667,37.5336185081,0.0384615384615,1,0,0.125,0.214285714286,0.113636363636,0.0754716981132,0,0,0,1.0,0,0,8,nuc 
213,27.668,-1.977,0.2873230625,40.02208425,36.6248921905,0.0,1,0,0.113636363636,0.0454545454545,0.204819277108,0.0873786407767,0,0,0,0,0,0,0,nuc 
180,42.268,-1.336,0.1988769375,34.6165983333,37.2078621356,0.0384615384615,0,0,0.0909090909091,0.190476190476,0.1,0.11377245509,1,0,0,1.0,0,0,2,nuc 
502,30.864,-2.266,0.215609625,35.0242140833,35.932424988,0.0,1,0,0.0340909090909,0.0298507462687,0.239583333333,0.0524193548387,0,0,0,0,0,0,0,nuc 
2077,87.48,-1.595,0.302293875,30.9804033333,36.2711190839,0.0769230769231,0,0,0.0909090909091,0.00735294117647,0.185567010309,0.0714285714286,0,0,0,0,0,0,0,nuc 
484,28.796,-1.577,0.20046425,32.6273956667,36.6916662516,0.0,0,0,0.125,0.0545454545455,0.113402061856,0.0730688935282,0,0,0,0,1.0,0,2,nuc 
353,85.22,-2.173,0.280588875,37.667962125,41.1920581114,0.0384615384615,0,0,0.0568181818182,0.09375,0.129032258065,0.054441260745,0,0,0,1.0,0,0,8,nuc 
152,39.132,-1.644,0.2163345625,24.1001906667,33.2496937651,0.0,0,0,0.0747126436782,0.105263157895,0.185567010309,0.10071942446,0,0,0,1.0,0,0,0,nuc 
83,35.382,-1.246,0.4163888125,38.48091075,37.4445541375,0.0384615384615,0,0,0.148148148148,0.111111111111,0.113924050633,0.15873015873,0,0,1.0,1.0,0,0,0,nuc 
